simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wrootx_wmuts,300,88,177,7,96,0.173401
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wrootx_wmuts,1000,99,172,26,99,0.062688
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wrootx_wmuts,1000,99,190,69,160,0.114845
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wrootx_wmuts,300,84,116,15,47,0.104377
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wrootx_wmuts,300,84,121,44,81,0.210438
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wrootx_wmuts,300,84,145,0,61,0.102694
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wrootx_wmuts,300,84,169,9,94,0.173401
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wrootx_wmuts,1000,99,182,27,110,0.068706
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wrootx_wmuts,1000,99,198,64,163,0.113842
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wrootx_wmuts,300,86,113,17,44,0.102694
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wrootx_wmuts,300,86,125,40,79,0.200337
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wrootx_wmuts,300,90,150,0,60,0.101010
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wrootx_wmuts,300,90,170,8,88,0.161616
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wrootx_wmuts,1000,98,183,27,112,0.069709
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wrootx_wmuts,1000,98,200,71,173,0.122367
