SCAL,NGEN,NBPS,REPL,MTHD,QS,NQS
noscale,25g,500b,R14,treeqmc_n2_v1.0.0,1436056,0.8697439624498448
noscale,25g,500b,R15,treeqmc_n2_v1.0.0,1431391,0.8669186160950867
noscale,25g,500b,R16,treeqmc_n2_v1.0.0,1373686,0.8319697176167764
noscale,25g,500b,R17,treeqmc_n2_v1.0.0,1432789,0.8677653115300175
noscale,25g,500b,R18,treeqmc_n2_v1.0.0,1374851,0.8326752971458854
noscale,25g,500b,R19,treeqmc_n2_v1.0.0,1398011,0.8467020970550382
noscale,25g,500b,R1,treeqmc_n2_v1.0.0,1423680,0.8622484669543493
noscale,25g,500b,R20,treeqmc_n2_v1.0.0,1383000,0.8376107199636611
noscale,25g,500b,R2,treeqmc_n2_v1.0.0,1422635,0.861615565144977
noscale,25g,500b,R3,treeqmc_n2_v1.0.0,1429535,0.8657945340298282
noscale,25g,500b,R4,treeqmc_n2_v1.0.0,1392316,0.8432529336058748
noscale,25g,500b,R5,treeqmc_n2_v1.0.0,1410106,0.8540274055568173
noscale,25g,500b,R6,treeqmc_n2_v1.0.0,1442833,0.8738484366719661
noscale,25g,500b,R7,treeqmc_n2_v1.0.0,1412253,0.855327731092437
noscale,25g,500b,R8,treeqmc_n2_v1.0.0,1440131,0.8722119766825649
noscale,25g,500b,R9,treeqmc_n2_v1.0.0,1413658,0.856178666061019
noscale,400g,500b,R10,treeqmc_n2_v1.0.0,22604999,0.8556665531077295
noscale,400g,500b,R11,treeqmc_n2_v1.0.0,22726247,0.8602561511090923
noscale,400g,500b,R12,treeqmc_n2_v1.0.0,22467617,0.8504662351427057
noscale,400g,500b,R13,treeqmc_n2_v1.0.0,22515307,0.8522714437126202
noscale,400g,500b,R14,treeqmc_n2_v1.0.0,22513418,0.8521999394352335
noscale,400g,500b,R15,treeqmc_n2_v1.0.0,22482028,0.8510117344234991
noscale,400g,500b,R16,treeqmc_n2_v1.0.0,22488081,0.8512408585055644
noscale,400g,500b,R17,treeqmc_n2_v1.0.0,22541964,0.8532804905746082
noscale,400g,500b,R18,treeqmc_n2_v1.0.0,22478271,0.8508695207812855
noscale,400g,500b,R19,treeqmc_n2_v1.0.0,22543440,0.8533363615716557
noscale,400g,500b,R1,treeqmc_n2_v1.0.0,22580510,0.8547395715042774
noscale,400g,500b,R20,treeqmc_n2_v1.0.0,22556891,0.8538455219925808
noscale,400g,500b,R2,treeqmc_n2_v1.0.0,22557463,0.8538671738965856
noscale,400g,500b,R3,treeqmc_n2_v1.0.0,22458442,0.8501189340601105
noscale,400g,500b,R4,treeqmc_n2_v1.0.0,22420106,0.8486678022560376
noscale,400g,500b,R5,treeqmc_n2_v1.0.0,22616654,0.8561077295783178
noscale,400g,500b,R6,treeqmc_n2_v1.0.0,22660287,0.8577593686123098
noscale,400g,500b,R7,treeqmc_n2_v1.0.0,22566548,0.8542110682110682
noscale,400g,500b,R8,treeqmc_n2_v1.0.0,22397108,0.8477972594443183
noscale,400g,500b,R9,treeqmc_n2_v1.0.0,22512973,0.8521830948595654
noscale,50g,500b,R10,treeqmc_n2_v1.0.0,2842446,0.8607603906427436
noscale,50g,500b,R11,treeqmc_n2_v1.0.0,2848457,0.8625806646983117
noscale,50g,500b,R12,treeqmc_n2_v1.0.0,2814326,0.8522449844802786
noscale,50g,500b,R13,treeqmc_n2_v1.0.0,2798045,0.8473147096676509
noscale,50g,500b,R14,treeqmc_n2_v1.0.0,2837036,0.859122113710349
noscale,50g,500b,R15,treeqmc_n2_v1.0.0,2791123,0.845218563100916
noscale,50g,500b,R16,treeqmc_n2_v1.0.0,2807768,0.8502590657884775
noscale,50g,500b,R17,treeqmc_n2_v1.0.0,2863571,0.8671575440987206
noscale,50g,500b,R18,treeqmc_n2_v1.0.0,2780635,0.8420425467484292
noscale,50g,500b,R19,treeqmc_n2_v1.0.0,2835062,0.858524339465516
noscale,50g,500b,R1,treeqmc_n2_v1.0.0,2822180,0.8546233628586569
noscale,50g,500b,R20,treeqmc_n2_v1.0.0,2780904,0.8421240063593005
noscale,50g,500b,R2,treeqmc_n2_v1.0.0,2865652,0.8677877204936029
noscale,50g,500b,R3,treeqmc_n2_v1.0.0,2850836,0.8633010825952002
noscale,50g,500b,R4,treeqmc_n2_v1.0.0,2778959,0.8415350140056023
noscale,50g,500b,R5,treeqmc_n2_v1.0.0,2806917,0.850001362707245
noscale,50g,500b,R6,treeqmc_n2_v1.0.0,2810608,0.8511190854720266
noscale,50g,500b,R7,treeqmc_n2_v1.0.0,2823549,0.8550379286849875
noscale,50g,500b,R8,treeqmc_n2_v1.0.0,2826986,0.8560787341963813
noscale,50g,500b,R9,treeqmc_n2_v1.0.0,2827759,0.8563128170186993
noscale,800g,500b,R10,treeqmc_n2_v1.0.0,45098486,0.8535560224089636
noscale,800g,500b,R11,treeqmc_n2_v1.0.0,45250347,0.8564302180331592
noscale,800g,500b,R12,treeqmc_n2_v1.0.0,44898586,0.8497726171549701
noscale,800g,500b,R13,treeqmc_n2_v1.0.0,45098852,0.8535629495041259
noscale,800g,500b,R14,treeqmc_n2_v1.0.0,45073971,0.8530920395185101
noscale,800g,500b,R15,treeqmc_n2_v1.0.0,45109259,0.8537599174805057
noscale,800g,500b,R16,treeqmc_n2_v1.0.0,45342669,0.8581775493981376
noscale,800g,500b,R17,treeqmc_n2_v1.0.0,45328959,0.8579180672268908
noscale,800g,500b,R18,treeqmc_n2_v1.0.0,45099484,0.8535749110454993
noscale,800g,500b,R19,treeqmc_n2_v1.0.0,45112384,0.8538190627602392
noscale,800g,500b,R1,treeqmc_n2_v1.0.0,45039889,0.8524469869028692
noscale,800g,500b,R20,treeqmc_n2_v1.0.0,44983066,0.8513715269891741
noscale,800g,500b,R2,treeqmc_n2_v1.0.0,45176922,0.8550405405405406
noscale,800g,500b,R3,treeqmc_n2_v1.0.0,45028671,0.852234669543493
noscale,800g,500b,R4,treeqmc_n2_v1.0.0,45103822,0.8536570141570141
noscale,800g,500b,R5,treeqmc_n2_v1.0.0,44985019,0.8514084904231963
noscale,800g,500b,R6,treeqmc_n2_v1.0.0,45193864,0.855361193125899
noscale,800g,500b,R7,treeqmc_n2_v1.0.0,45028725,0.8522356915739269
noscale,800g,500b,R8,treeqmc_n2_v1.0.0,44966923,0.8510659966689379
noscale,800g,500b,R9,treeqmc_n2_v1.0.0,45017281,0.8520190968279203
scale2d,200g,500b,R10,treeqmc_n2_v1.0.0,10093649,0.7641493678552502
scale2d,200g,500b,R11,treeqmc_n2_v1.0.0,9963358,0.7542855628737982
scale2d,200g,500b,R12,treeqmc_n2_v1.0.0,9909397,0.7502003936709819
scale2d,200g,500b,R13,treeqmc_n2_v1.0.0,10083043,0.7633464304640776
scale2d,200g,500b,R14,treeqmc_n2_v1.0.0,10234591,0.7748195169959876
scale2d,200g,500b,R15,treeqmc_n2_v1.0.0,10071839,0.7624982209099856
scale2d,200g,500b,R16,treeqmc_n2_v1.0.0,10006573,0.7575571958513135
scale2d,200g,500b,R17,treeqmc_n2_v1.0.0,9942686,0.7527205693088046
scale2d,200g,500b,R18,treeqmc_n2_v1.0.0,9835040,0.7445711257475963
scale2d,200g,500b,R19,treeqmc_n2_v1.0.0,10056067,0.7613041865394806
scale2d,200g,500b,R1,treeqmc_n2_v1.0.0,10013981,0.7581180255886139
scale2d,200g,500b,R20,treeqmc_n2_v1.0.0,9993865,0.756595124536301
scale2d,200g,500b,R2,treeqmc_n2_v1.0.0,9966771,0.7545439473086532
scale2d,200g,500b,R3,treeqmc_n2_v1.0.0,10021859,0.7587144371262018
scale2d,200g,500b,R4,treeqmc_n2_v1.0.0,9896186,0.7492002422590658
scale2d,200g,500b,R5,treeqmc_n2_v1.0.0,10066567,0.7620990990990991
scale2d,200g,500b,R6,treeqmc_n2_v1.0.0,9980320,0.7555696873343932
scale2d,200g,500b,R7,treeqmc_n2_v1.0.0,10046251,0.7605610568551745
scale2d,200g,500b,R8,treeqmc_n2_v1.0.0,9932505,0.751949806949807
scale2d,200g,500b,R9,treeqmc_n2_v1.0.0,10017325,0.7583711863123628
scale2u,200g,500b,R10,treeqmc_n2_v1.0.0,11884972,0.9042846148373787
scale2u,200g,500b,R11,treeqmc_n2_v1.0.0,11961092,0.9055259292906351
scale2u,200g,500b,R12,treeqmc_n2_v1.0.0,11901890,0.9010439851616322
scale2u,200g,500b,R13,treeqmc_n2_v1.0.0,11947108,0.9044672571731395
scale2u,200g,500b,R14,treeqmc_n2_v1.0.0,11877504,0.899197819668408
scale2u,200g,500b,R15,treeqmc_n2_v1.0.0,11935031,0.9035529563176622
scale2u,200g,500b,R16,treeqmc_n2_v1.0.0,11983504,0.9072226512226512
scale2u,200g,500b,R17,treeqmc_n2_v1.0.0,11882607,0.8995841471723824
scale2u,200g,500b,R18,treeqmc_n2_v1.0.0,11902913,0.9011214323567265
scale2u,200g,500b,R19,treeqmc_n2_v1.0.0,11983425,0.9072166704519645
scale2u,200g,500b,R1,treeqmc_n2_v1.0.0,11934423,0.9035069270951623
scale2u,200g,500b,R20,treeqmc_n2_v1.0.0,11997935,0.9083151639033992
scale2u,200g,500b,R2,treeqmc_n2_v1.0.0,11919753,0.9023963206904383
scale2u,200g,500b,R3,treeqmc_n2_v1.0.0,12017522,0.9097980165038989
scale2u,200g,500b,R4,treeqmc_n2_v1.0.0,11963434,0.9057032326444091
scale2u,200g,500b,R5,treeqmc_n2_v1.0.0,11917857,0.9022527821939587
scale2u,200g,500b,R6,treeqmc_n2_v1.0.0,11982151,0.9071202210613976
scale2u,200g,500b,R7,treeqmc_n2_v1.0.0,11939096,0.9038607010371716
scale2u,200g,500b,R8,treeqmc_n2_v1.0.0,11962369,0.9056226057990764
scale2u,200g,500b,R9,treeqmc_n2_v1.0.0,11993582,0.9079856158679688
noscale,100g,500b,R10,wqfm_v1.3,5672261,0.8588479067302597
noscale,100g,500b,R11,wqfm_v1.3,5645133,0.854740404269816
noscale,100g,500b,R12,wqfm_v1.3,5613667,0.8499760769172534
noscale,100g,500b,R13,wqfm_v1.3,5606850,0.8489439018850784
noscale,100g,500b,R14,wqfm_v1.3,5651457,0.855697933227345
noscale,100g,500b,R15,wqfm_v1.3,5630308,0.8524957226133697
noscale,100g,500b,R16,wqfm_v1.3,5632263,0.8527917329093799
noscale,100g,500b,R17,wqfm_v1.3,5678949,0.8598605496252555
noscale,100g,500b,R18,wqfm_v1.3,5595050,0.8471572412748883
noscale,100g,500b,R19,wqfm_v1.3,5618493,0.8507067908244379
noscale,100g,500b,R1,wqfm_v1.3,5639284,0.8538547959724431
noscale,100g,500b,R20,wqfm_v1.3,5606711,0.8489228556287379
noscale,100g,500b,R2,wqfm_v1.3,5732255,0.8679317132258308
noscale,100g,500b,R3,wqfm_v1.3,5664109,0.8576135967900673
noscale,100g,500b,R4,wqfm_v1.3,5550303,0.8403820122643652
noscale,100g,500b,R5,wqfm_v1.3,5631039,0.8526064047240518
noscale,100g,500b,R6,wqfm_v1.3,5673183,0.8589875085169203
noscale,100g,500b,R7,wqfm_v1.3,5677057,0.8595740782799607
noscale,100g,500b,R8,wqfm_v1.3,5582727,0.8452913922325687
noscale,100g,500b,R9,wqfm_v1.3,5614152,0.8500495116965705
noscale,200g,1000b,R10,wqfm_v1.3,11585349,0.8770799454917102
noscale,200g,1000b,R11,wqfm_v1.3,11608030,0.8787970323264441
noscale,200g,1000b,R12,wqfm_v1.3,11539880,0.8736376712847301
noscale,200g,1000b,R13,wqfm_v1.3,11542499,0.8738359451888864
noscale,200g,1000b,R14,wqfm_v1.3,11598351,0.878064274358392
noscale,200g,1000b,R15,wqfm_v1.3,11586274,0.8771499735029147
noscale,200g,1000b,R16,wqfm_v1.3,11631278,0.8805570444393974
noscale,200g,1000b,R17,wqfm_v1.3,11593217,0.8776755999697177
noscale,200g,1000b,R18,wqfm_v1.3,11496058,0.870320084790673
noscale,200g,1000b,R19,wqfm_v1.3,11600968,0.8782623968506321
noscale,200g,1000b,R1,wqfm_v1.3,11567521,0.8757302596714361
noscale,200g,1000b,R20,wqfm_v1.3,11615624,0.8793719433719434
noscale,200g,1000b,R2,wqfm_v1.3,11634185,0.8807771216594746
noscale,200g,1000b,R3,wqfm_v1.3,11531822,0.8730276326746915
noscale,200g,1000b,R4,wqfm_v1.3,11500564,0.8706612158376864
noscale,200g,1000b,R5,wqfm_v1.3,11691463,0.8851134075251722
noscale,200g,1000b,R6,wqfm_v1.3,11665594,0.8831549700961465
noscale,200g,1000b,R7,wqfm_v1.3,11645711,0.8816497085320615
noscale,200g,1000b,R8,wqfm_v1.3,11537947,0.8734913316678022
noscale,200g,1000b,R9,wqfm_v1.3,11554757,0.8747639488227723
noscale,200g,1500b,R10,wqfm_v1.3,11657238,0.8825223711106064
noscale,200g,1500b,R11,wqfm_v1.3,11658438,0.882613218260277
noscale,200g,1500b,R12,wqfm_v1.3,11624795,0.8800662427133016
noscale,200g,1500b,R13,wqfm_v1.3,11584068,0.8769829661594367
noscale,200g,1500b,R14,wqfm_v1.3,11653733,0.88225702172761
noscale,200g,1500b,R15,wqfm_v1.3,11655287,0.8823746687864334
noscale,200g,1500b,R16,wqfm_v1.3,11708986,0.8864400030282383
noscale,200g,1500b,R17,wqfm_v1.3,11668561,0.8833795896737073
noscale,200g,1500b,R18,wqfm_v1.3,11581907,0.8768193655840715
noscale,200g,1500b,R19,wqfm_v1.3,11652604,0.8821715497009615
noscale,200g,1500b,R1,wqfm_v1.3,11646175,0.8816848360966008
noscale,200g,1500b,R20,wqfm_v1.3,11709285,0.8864626391096979
noscale,200g,1500b,R2,wqfm_v1.3,11729116,0.8879639639639639
noscale,200g,1500b,R3,wqfm_v1.3,11574976,0.8762946475887652
noscale,200g,1500b,R4,wqfm_v1.3,11603023,0.8784179725944432
noscale,200g,1500b,R5,wqfm_v1.3,11745995,0.8892418048300401
noscale,200g,1500b,R6,wqfm_v1.3,11721829,0.8874122946475888
noscale,200g,1500b,R7,wqfm_v1.3,11709786,0.8865005677946854
noscale,200g,1500b,R8,wqfm_v1.3,11604227,0.8785091225679461
noscale,200g,1500b,R9,wqfm_v1.3,11676192,0.8839573018396548
noscale,200g,250b,R10,wqfm_v1.3,10536748,0.7976946021651904
noscale,200g,250b,R11,wqfm_v1.3,10582235,0.8011382390794155
noscale,200g,250b,R12,wqfm_v1.3,10546445,0.7984287228404875
noscale,200g,250b,R13,wqfm_v1.3,10516843,0.796187675070028
noscale,200g,250b,R14,wqfm_v1.3,10641290,0.8056090544325838
noscale,200g,250b,R15,wqfm_v1.3,10608917,0.803158225452343
noscale,200g,250b,R16,wqfm_v1.3,10731753,0.812457642516466
noscale,200g,250b,R17,wqfm_v1.3,10374056,0.785377848436672
noscale,200g,250b,R18,wqfm_v1.3,10451233,0.7912206071617837
noscale,200g,250b,R19,wqfm_v1.3,10584521,0.8013113028995382
noscale,200g,250b,R1,wqfm_v1.3,10537354,0.7977404799757741
noscale,200g,250b,R20,wqfm_v1.3,10580742,0.8010252100840336
noscale,200g,250b,R2,wqfm_v1.3,10557319,0.79925194942842
noscale,200g,250b,R3,wqfm_v1.3,10565583,0.7998775834658187
noscale,200g,250b,R4,wqfm_v1.3,10527989,0.7970314936785525
noscale,200g,250b,R5,wqfm_v1.3,10617264,0.8037901430842608
noscale,200g,250b,R6,wqfm_v1.3,10606950,0.8030093118328413
noscale,200g,250b,R7,wqfm_v1.3,10549294,0.7986444091149973
noscale,200g,250b,R8,wqfm_v1.3,10480895,0.7934661972897267
noscale,200g,250b,R9,wqfm_v1.3,10611657,0.8033656597774245
noscale,200g,500b,R10,wqfm_v1.3,11303220,0.855721099250511
noscale,200g,500b,R11,wqfm_v1.3,11281300,0.8540616246498599
noscale,200g,500b,R12,wqfm_v1.3,11209150,0.8485994397759103
noscale,200g,500b,R13,wqfm_v1.3,11228199,0.8500415625709743
noscale,200g,500b,R14,wqfm_v1.3,11259233,0.8523910212733742
noscale,200g,500b,R15,wqfm_v1.3,11300443,0.8555108638049814
noscale,200g,500b,R16,wqfm_v1.3,11350402,0.859293057763646
noscale,200g,500b,R17,wqfm_v1.3,11228271,0.8500470133999546
noscale,200g,500b,R18,wqfm_v1.3,11192733,0.8473565750624574
noscale,200g,500b,R19,wqfm_v1.3,11270514,0.8532450601862367
noscale,200g,500b,R1,wqfm_v1.3,11299596,0.8554467408585056
noscale,200g,500b,R20,wqfm_v1.3,11302453,0.8556630327806798
noscale,200g,500b,R2,wqfm_v1.3,11349413,0.8592181845711258
noscale,200g,500b,R3,wqfm_v1.3,11246517,0.8514283443106972
noscale,200g,500b,R4,wqfm_v1.3,11160873,0.8449445832387009
noscale,200g,500b,R5,wqfm_v1.3,11325718,0.8574243318949202
noscale,200g,500b,R6,wqfm_v1.3,11311266,0.8563302293890529
noscale,200g,500b,R7,wqfm_v1.3,11338996,0.8584295556060262
noscale,200g,500b,R8,wqfm_v1.3,11204061,0.8482141721553487
noscale,200g,500b,R9,wqfm_v1.3,11242459,0.8511211295328942
noscale,200g,true,R10,wqfm_v1.3,11773211,0.8913022181845711
noscale,200g,true,R11,wqfm_v1.3,11775632,0.8914855023090317
noscale,200g,true,R12,wqfm_v1.3,11703659,0.8860367173896586
noscale,200g,true,R13,wqfm_v1.3,11667673,0.883312362782951
noscale,200g,true,R14,wqfm_v1.3,11723062,0.8875056400938753
noscale,200g,true,R15,wqfm_v1.3,11765256,0.8906999772882126
noscale,200g,true,R16,wqfm_v1.3,11806431,0.8938171701112878
noscale,200g,true,R17,wqfm_v1.3,11762398,0.8904836096600802
noscale,200g,true,R18,wqfm_v1.3,11655024,0.882354758119464
noscale,200g,true,R19,wqfm_v1.3,11753326,0.88979680520857
noscale,200g,true,R1,wqfm_v1.3,11729419,0.8879869028692559
noscale,200g,true,R20,wqfm_v1.3,11784414,0.892150352032705
noscale,200g,true,R2,wqfm_v1.3,11826709,0.8953523355288061
noscale,200g,true,R3,wqfm_v1.3,11676547,0.8839841774547657
noscale,200g,true,R4,wqfm_v1.3,11676683,0.8839944734650617
noscale,200g,true,R5,wqfm_v1.3,11786664,0.8923206904383375
noscale,200g,true,R6,wqfm_v1.3,11820000,0.8948444242561889
noscale,200g,true,R7,wqfm_v1.3,11781517,0.8919310318722083
noscale,200g,true,R8,wqfm_v1.3,11717201,0.8870619274736922
noscale,200g,true,R9,wqfm_v1.3,11736711,0.8885389507154213
noscale,25g,500b,R10,wqfm_v1.3,1418869,0.8593346960405784
noscale,25g,500b,R11,wqfm_v1.3,1431611,0.8670518585812703
noscale,25g,500b,R12,wqfm_v1.3,1414181,0.8564954197895375
noscale,25g,500b,R13,wqfm_v1.3,1406378,0.8517695510636687
noscale,25g,500b,R14,wqfm_v1.3,1436056,0.8697439624498448
noscale,25g,500b,R15,wqfm_v1.3,1431391,0.8669186160950867
noscale,25g,500b,R16,wqfm_v1.3,1373686,0.8319697176167764
noscale,25g,500b,R17,wqfm_v1.3,1432789,0.8677653115300175
noscale,25g,500b,R18,wqfm_v1.3,1374851,0.8326752971458854
noscale,25g,500b,R19,wqfm_v1.3,1398011,0.8467020970550382
noscale,25g,500b,R1,wqfm_v1.3,1423680,0.8622484669543493
noscale,25g,500b,R20,wqfm_v1.3,1383000,0.8376107199636611
noscale,25g,500b,R2,wqfm_v1.3,1422635,0.861615565144977
noscale,25g,500b,R3,wqfm_v1.3,1429535,0.8657945340298282
noscale,25g,500b,R4,wqfm_v1.3,1392316,0.8432529336058748
noscale,25g,500b,R5,wqfm_v1.3,1410106,0.8540274055568173
noscale,25g,500b,R6,wqfm_v1.3,1442833,0.8738484366719661
noscale,25g,500b,R7,wqfm_v1.3,1412253,0.855327731092437
noscale,25g,500b,R8,wqfm_v1.3,1440131,0.8722119766825649
noscale,25g,500b,R9,wqfm_v1.3,1413658,0.856178666061019
noscale,400g,500b,R10,wqfm_v1.3,22604999,0.8556665531077295
noscale,400g,500b,R11,wqfm_v1.3,22726247,0.8602561511090923
noscale,400g,500b,R12,wqfm_v1.3,22467617,0.8504662351427057
noscale,400g,500b,R13,wqfm_v1.3,22515307,0.8522714437126202
noscale,400g,500b,R14,wqfm_v1.3,22513418,0.8521999394352335
noscale,400g,500b,R15,wqfm_v1.3,22482028,0.8510117344234991
noscale,400g,500b,R16,wqfm_v1.3,22488081,0.8512408585055644
noscale,400g,500b,R17,wqfm_v1.3,22541964,0.8532804905746082
noscale,400g,500b,R18,wqfm_v1.3,22478271,0.8508695207812855
noscale,400g,500b,R19,wqfm_v1.3,22543440,0.8533363615716557
noscale,400g,500b,R1,wqfm_v1.3,22580510,0.8547395715042774
noscale,400g,500b,R20,wqfm_v1.3,22556891,0.8538455219925808
noscale,400g,500b,R2,wqfm_v1.3,22557463,0.8538671738965856
noscale,400g,500b,R3,wqfm_v1.3,22458442,0.8501189340601105
noscale,400g,500b,R4,wqfm_v1.3,22420106,0.8486678022560376
noscale,400g,500b,R5,wqfm_v1.3,22616654,0.8561077295783178
noscale,400g,500b,R6,wqfm_v1.3,22660287,0.8577593686123098
noscale,400g,500b,R7,wqfm_v1.3,22566548,0.8542110682110682
noscale,400g,500b,R8,wqfm_v1.3,22397108,0.8477972594443183
noscale,400g,500b,R9,wqfm_v1.3,22512973,0.8521830948595654
noscale,50g,500b,R10,wqfm_v1.3,2842446,0.8607603906427436
noscale,50g,500b,R11,wqfm_v1.3,2848457,0.8625806646983117
noscale,50g,500b,R12,wqfm_v1.3,2814326,0.8522449844802786
noscale,50g,500b,R13,wqfm_v1.3,2798045,0.8473147096676509
noscale,50g,500b,R14,wqfm_v1.3,2837036,0.859122113710349
noscale,50g,500b,R15,wqfm_v1.3,2791123,0.845218563100916
noscale,50g,500b,R16,wqfm_v1.3,2807768,0.8502590657884775
noscale,50g,500b,R17,wqfm_v1.3,2863571,0.8671575440987206
noscale,50g,500b,R18,wqfm_v1.3,2780635,0.8420425467484292
noscale,50g,500b,R19,wqfm_v1.3,2835062,0.858524339465516
noscale,50g,500b,R1,wqfm_v1.3,2822180,0.8546233628586569
noscale,50g,500b,R20,wqfm_v1.3,2780904,0.8421240063593005
noscale,50g,500b,R2,wqfm_v1.3,2865652,0.8677877204936029
noscale,50g,500b,R3,wqfm_v1.3,2850836,0.8633010825952002
noscale,50g,500b,R4,wqfm_v1.3,2778959,0.8415350140056023
noscale,50g,500b,R5,wqfm_v1.3,2806917,0.850001362707245
noscale,50g,500b,R6,wqfm_v1.3,2810608,0.8511190854720266
noscale,50g,500b,R7,wqfm_v1.3,2823549,0.8550379286849875
noscale,50g,500b,R8,wqfm_v1.3,2826986,0.8560787341963813
noscale,50g,500b,R9,wqfm_v1.3,2827759,0.8563128170186993
noscale,800g,500b,R10,wqfm_v1.3,45098486,0.8535560224089636
noscale,800g,500b,R11,wqfm_v1.3,45250347,0.8564302180331592
noscale,800g,500b,R12,wqfm_v1.3,44898586,0.8497726171549701
noscale,800g,500b,R13,wqfm_v1.3,45098852,0.8535629495041259
noscale,800g,500b,R14,wqfm_v1.3,45073971,0.8530920395185101
noscale,800g,500b,R15,wqfm_v1.3,45109259,0.8537599174805057
noscale,800g,500b,R16,wqfm_v1.3,45342669,0.8581775493981376
noscale,800g,500b,R17,wqfm_v1.3,45328959,0.8579180672268908
noscale,800g,500b,R18,wqfm_v1.3,45099484,0.8535749110454993
noscale,800g,500b,R19,wqfm_v1.3,45112384,0.8538190627602392
noscale,800g,500b,R1,wqfm_v1.3,45039889,0.8524469869028692
noscale,800g,500b,R20,wqfm_v1.3,44983066,0.8513715269891741
noscale,800g,500b,R2,wqfm_v1.3,45176922,0.8550405405405406
noscale,800g,500b,R3,wqfm_v1.3,45028671,0.852234669543493
noscale,800g,500b,R4,wqfm_v1.3,45103822,0.8536570141570141
noscale,800g,500b,R5,wqfm_v1.3,44985019,0.8514084904231963
noscale,800g,500b,R6,wqfm_v1.3,45193864,0.855361193125899
noscale,800g,500b,R7,wqfm_v1.3,45028725,0.8522356915739269
noscale,800g,500b,R8,wqfm_v1.3,44966923,0.8510659966689379
noscale,800g,500b,R9,wqfm_v1.3,45017281,0.8520190968279203
scale2d,200g,500b,R10,wqfm_v1.3,10093649,0.7641493678552502
scale2d,200g,500b,R11,wqfm_v1.3,9963358,0.7542855628737982
scale2d,200g,500b,R12,wqfm_v1.3,9909397,0.7502003936709819
scale2d,200g,500b,R13,wqfm_v1.3,10083043,0.7633464304640776
scale2d,200g,500b,R14,wqfm_v1.3,10234591,0.7748195169959876
scale2d,200g,500b,R15,wqfm_v1.3,10071839,0.7624982209099856
scale2d,200g,500b,R16,wqfm_v1.3,10006573,0.7575571958513135
scale2d,200g,500b,R17,wqfm_v1.3,9942686,0.7527205693088046
scale2d,200g,500b,R18,wqfm_v1.3,9835040,0.7445711257475963
scale2d,200g,500b,R19,wqfm_v1.3,10056067,0.7613041865394806
scale2d,200g,500b,R1,wqfm_v1.3,10013981,0.7581180255886139
scale2d,200g,500b,R20,wqfm_v1.3,9993865,0.756595124536301
scale2d,200g,500b,R2,wqfm_v1.3,9966771,0.7545439473086532
scale2d,200g,500b,R3,wqfm_v1.3,10021859,0.7587144371262018
scale2d,200g,500b,R4,wqfm_v1.3,9896186,0.7492002422590658
scale2d,200g,500b,R5,wqfm_v1.3,10066567,0.7620990990990991
scale2d,200g,500b,R6,wqfm_v1.3,9980320,0.7555696873343932
scale2d,200g,500b,R7,wqfm_v1.3,10046251,0.7605610568551745
scale2d,200g,500b,R8,wqfm_v1.3,9932505,0.751949806949807
scale2d,200g,500b,R9,wqfm_v1.3,10017325,0.7583711863123628
scale2u,200g,500b,R10,wqfm_v1.3,11884972,0.9042846148373787
scale2u,200g,500b,R11,wqfm_v1.3,11961092,0.9055259292906351
scale2u,200g,500b,R12,wqfm_v1.3,11901890,0.9010439851616322
scale2u,200g,500b,R13,wqfm_v1.3,11947108,0.9044672571731395
scale2u,200g,500b,R14,wqfm_v1.3,11877504,0.899197819668408
scale2u,200g,500b,R15,wqfm_v1.3,11935031,0.9035529563176622
scale2u,200g,500b,R16,wqfm_v1.3,11983504,0.9072226512226512
scale2u,200g,500b,R17,wqfm_v1.3,11882607,0.8995841471723824
scale2u,200g,500b,R18,wqfm_v1.3,11902913,0.9011214323567265
scale2u,200g,500b,R19,wqfm_v1.3,11983425,0.9072166704519645
scale2u,200g,500b,R1,wqfm_v1.3,11934423,0.9035069270951623
scale2u,200g,500b,R20,wqfm_v1.3,11997935,0.9083151639033992
scale2u,200g,500b,R2,wqfm_v1.3,11919753,0.9023963206904383
scale2u,200g,500b,R3,wqfm_v1.3,12017522,0.9097980165038989
scale2u,200g,500b,R4,wqfm_v1.3,11963434,0.9057032326444091
scale2u,200g,500b,R5,wqfm_v1.3,11917857,0.9022527821939587
scale2u,200g,500b,R6,wqfm_v1.3,11982151,0.9071202210613976
scale2u,200g,500b,R7,wqfm_v1.3,11939096,0.9038607010371716
scale2u,200g,500b,R8,wqfm_v1.3,11962369,0.9056226057990764
scale2u,200g,500b,R9,wqfm_v1.3,11993582,0.9079856158679688
noscale,100g,500b,R10,wqmc_v3.0,5672261,0.8588479067302597
noscale,100g,500b,R11,wqmc_v3.0,5646825,0.8549965932318874
noscale,100g,500b,R12,wqmc_v3.0,5613667,0.8499760769172534
noscale,100g,500b,R13,wqmc_v3.0,5606850,0.8489439018850784
noscale,100g,500b,R14,wqmc_v3.0,5651897,0.8557645544704369
noscale,100g,500b,R15,wqmc_v3.0,5630308,0.8524957226133697
noscale,100g,500b,R16,wqmc_v3.0,5633135,0.8529237641002347
noscale,100g,500b,R17,wqmc_v3.0,5679208,0.85989976531153
noscale,100g,500b,R18,wqmc_v3.0,5595050,0.8471572412748883
noscale,100g,500b,R19,wqmc_v3.0,5618493,0.8507067908244379
noscale,100g,500b,R1,wqmc_v3.0,5639316,0.8538596411537588
