NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
10,2000000,1e-06,6,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron05,0,0.0,0.9008242424242424,0.09300000000000001,0.0
10,2000000,1e-06,6,estimatedgenetre,250,astral_3_v5.7.7,heron05,0,0.0,0.9008242424242424,1.082,0.0
10,2000000,1e-06,6,estimatedgenetre,250,fastral,heron05,0,0.0,0.9008242424242424,6.542000000000001,0.0
10,2000000,1e-06,6,estimatedgenetre,250,wqfm_v1.3,heron05,0,0.0,0.9008242424242424,4.758,0.8369062631357713
10,2000000,1e-06,6,estimatedgenetre,250,wqmc_v3.0,heron05,0,0.0,0.9008242424242424,4.073,0.9776577461330714
10,2000000,1e-06,6,estimatedgenetre,250,TRUE,heron05,0,0.0,0.9008242424242424,0.0,0.0
10,2000000,1e-06,7,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron06,1,0.125,0.8237342321132066,0.1,0.0
10,2000000,1e-06,7,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron06,1,0.125,0.8237342321132066,0.094,0.0
10,2000000,1e-06,7,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron06,0,0.0,0.8245520557111348,0.092,0.0
10,2000000,1e-06,7,estimatedgenetre,250,astral_3_v5.7.7,heron06,0,0.0,0.8245520557111348,1.255,0.0
10,2000000,1e-06,7,estimatedgenetre,250,fastral,heron06,0,0.0,0.8245520557111348,5.731,0.0
10,2000000,1e-06,7,estimatedgenetre,250,wqfm_v1.3,heron06,0,0.0,0.8245520557111348,6.212999999999999,0.8664091421213584
10,2000000,1e-06,7,estimatedgenetre,250,wqmc_v3.0,heron06,0,0.0,0.8245520557111348,5.465,0.9849954254345836
10,2000000,1e-06,7,estimatedgenetre,250,TRUE,heron06,0,0.0,0.8245520557111348,0.0,0.0
10,2000000,1e-06,8,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron07,0,0.0,0.8452242424242424,0.096,0.0
10,2000000,1e-06,8,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron07,0,0.0,0.8452242424242424,0.098,0.0
10,2000000,1e-06,8,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron07,0,0.0,0.8452242424242424,0.095,0.0
10,2000000,1e-06,8,estimatedgenetre,250,astral_3_v5.7.7,heron07,0,0.0,0.8452242424242424,1.122,0.0
10,2000000,1e-06,8,estimatedgenetre,250,fastral,heron07,0,0.0,0.8452242424242424,5.346,0.0
10,2000000,1e-06,8,estimatedgenetre,250,wqfm_v1.3,heron07,0,0.0,0.8452242424242424,4.522,0.8343653250773994
10,2000000,1e-06,8,estimatedgenetre,250,wqmc_v3.0,heron07,0,0.0,0.8452242424242424,3.864,0.9764492753623188
10,2000000,1e-06,8,estimatedgenetre,250,TRUE,heron07,0,0.0,0.8452242424242424,0.0,0.0
10,2000000,1e-06,9,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron08,0,0.0,0.9086060606060606,0.09699999999999999,0.0
10,2000000,1e-06,9,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron08,0,0.0,0.9086060606060606,0.096,0.0
