NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,real,user,sys
10,2000000,0.000001,43,estimatedgenetre,1000,fastral,heron08,0m7.005s,0m7.370s,0m3.975s
10,2000000,0.000001,43,estimatedgenetre,250,fastral,heron07,0m5.161s,0m3.376s,0m3.692s
10,2000000,0.000001,43,truegenetrees,1000,fastral,heron08,0m5.513s,0m7.435s,0m3.560s
10,2000000,0.000001,43,truegenetrees,250,fastral,heron07,0m3.511s,0m3.766s,0m3.412s
10,2000000,0.000001,44,estimatedgenetre,1000,fastral,heron09,0m7.347s,0m7.517s,0m3.753s
10,2000000,0.000001,44,estimatedgenetre,250,fastral,heron08,0m5.078s,0m3.334s,0m3.454s
10,2000000,0.000001,44,truegenetrees,1000,fastral,heron09,0m5.775s,0m7.496s,0m3.410s
10,2000000,0.000001,44,truegenetrees,250,fastral,heron08,0m3.225s,0m3.701s,0m3.394s
10,2000000,0.000001,45,estimatedgenetre,1000,fastral,heron10,0m7.276s,0m6.877s,0m3.538s
10,2000000,0.000001,45,estimatedgenetre,250,fastral,heron09,0m4.949s,0m3.360s,0m3.834s
10,2000000,0.000001,45,truegenetrees,1000,fastral,heron10,0m5.708s,0m7.502s,0m3.747s
10,2000000,0.000001,45,truegenetrees,250,fastral,heron09,0m3.369s,0m3.684s,0m3.835s
10,2000000,0.000001,46,estimatedgenetre,1000,fastral,heron11,0m6.963s,0m7.363s,0m3.671s
10,2000000,0.000001,46,estimatedgenetre,250,fastral,heron10,0m5.100s,0m3.306s,0m3.100s
10,2000000,0.000001,46,truegenetrees,1000,fastral,heron11,0m5.696s,0m7.693s,0m3.671s
10,2000000,0.000001,46,truegenetrees,250,fastral,heron10,0m3.352s,0m3.720s,0m3.545s
10,2000000,0.000001,47,estimatedgenetre,1000,fastral,heron00,0m11.117s,0m13.288s,0m4.560s
10,2000000,0.000001,47,estimatedgenetre,250,fastral,heron11,0m5.195s,0m3.228s,0m3.526s
10,2000000,0.000001,47,truegenetrees,1000,fastral,heron00,0m10.029s,0m13.832s,0m4.597s
10,2000000,0.000001,47,truegenetrees,250,fastral,heron11,0m3.356s,0m3.763s,0m3.555s
10,2000000,0.000001,48,estimatedgenetre,1000,fastral,heron01,0m6.830s,0m7.378s,0m3.403s
10,2000000,0.000001,48,estimatedgenetre,250,fastral,heron00,0m7.389s,0m5.904s,0m4.300s
10,2000000,0.000001,48,truegenetrees,1000,fastral,heron01,0m5.855s,0m7.617s,0m3.762s
10,2000000,0.000001,48,truegenetrees,250,fastral,heron00,0m5.582s,0m6.622s,0m4.289s
10,2000000,0.000001,49,estimatedgenetre,1000,fastral,heron02,0m7.272s,0m7.518s,0m3.516s
10,2000000,0.000001,49,estimatedgenetre,250,fastral,heron01,0m4.879s,0m3.353s,0m3.527s
10,2000000,0.000001,49,truegenetrees,1000,fastral,heron02,0m5.801s,0m7.780s,0m3.200s
10,2000000,0.000001,49,truegenetrees,250,fastral,heron01,0m3.390s,0m3.806s,0m3.531s
10,2000000,0.000001,50,estimatedgenetre,1000,fastral,heron03,0m7.046s,0m7.672s,0m3.873s
10,2000000,0.000001,50,estimatedgenetre,250,fastral,heron02,0m4.930s,0m3.424s,0m3.459s
10,2000000,0.000001,50,truegenetrees,1000,fastral,heron03,0m5.663s,0m7.502s,0m3.664s
10,2000000,0.000001,50,truegenetrees,250,fastral,heron02,0m3.240s,0m3.568s,0m3.258s
200,10000000,0.0000001,01,estimatedgenetre,1000,fastral,heron03,1m13.034s,1m50.686s,0m15.178s
200,10000000,0.0000001,01,estimatedgenetre,250,fastral,heron03,0m28.648s,0m35.269s,0m7.188s
200,10000000,0.0000001,01,truegenetrees,1000,fastral,heron03,1m8.472s,1m40.736s,0m14.621s
200,10000000,0.0000001,01,truegenetrees,250,fastral,heron03,0m30.760s,0m28.935s,0m6.547s
200,10000000,0.0000001,02,estimatedgenetre,1000,fastral,heron04,1m9.461s,1m41.652s,0m14.518s
200,10000000,0.0000001,02,estimatedgenetre,250,fastral,heron03,0m24.749s,0m30.278s,0m6.864s
200,10000000,0.0000001,02,truegenetrees,1000,fastral,heron04,1m9.591s,1m45.659s,0m13.757s
200,10000000,0.0000001,02,truegenetrees,250,fastral,heron03,0m22.175s,0m30.087s,0m6.757s
200,10000000,0.0000001,03,estimatedgenetre,1000,fastral,heron06,1m8.323s,1m41.616s,0m14.159s
200,10000000,0.0000001,03,estimatedgenetre,250,fastral,heron03,0m24.904s,0m31.767s,0m6.007s
200,10000000,0.0000001,03,truegenetrees,1000,fastral,heron06,1m8.864s,1m43.720s,0m15.344s
200,10000000,0.0000001,03,truegenetrees,250,fastral,heron03,0m22.643s,0m30.306s,0m6.591s
200,10000000,0.0000001,04,estimatedgenetre,1000,fastral,heron07,1m21.007s,1m58.787s,0m15.334s
200,10000000,0.0000001,04,estimatedgenetre,250,fastral,heron03,0m34.294s,0m41.554s,0m6.651s
200,10000000,0.0000001,04,truegenetrees,1000,fastral,heron07,1m8.342s,1m42.072s,0m15.055s
200,10000000,0.0000001,04,truegenetrees,250,fastral,heron03,0m22.363s,0m30.037s,0m6.827s
200,10000000,0.0000001,05,estimatedgenetre,1000,fastral,heron05,1m14.028s,1m53.210s,0m14.371s
200,10000000,0.0000001,05,estimatedgenetre,250,fastral,heron03,0m29.971s,0m37.829s,0m6.483s
200,10000000,0.0000001,05,truegenetrees,1000,fastral,heron05,1m11.752s,1m44.050s,0m14.038s
200,10000000,0.0000001,05,truegenetrees,250,fastral,heron03,0m22.329s,0m30.813s,0m6.405s
200,10000000,0.0000001,06,estimatedgenetre,1000,fastral,heron10,1m10.812s,1m45.321s,0m14.568s
200,10000000,0.0000001,06,estimatedgenetre,250,fastral,heron04,0m27.031s,0m33.841s,0m6.157s
200,10000000,0.0000001,06,truegenetrees,1000,fastral,heron10,1m11.087s,1m45.737s,0m14.926s
200,10000000,0.0000001,06,truegenetrees,250,fastral,heron04,0m24.350s,0m30.290s,0m6.730s
200,10000000,0.0000001,07,estimatedgenetre,1000,fastral,heron08,1m14.489s,1m55.314s,0m15.099s
200,10000000,0.0000001,07,estimatedgenetre,250,fastral,heron03,0m29.655s,0m37.055s,0m6.467s
200,10000000,0.0000001,07,truegenetrees,1000,fastral,heron08,1m9.974s,1m43.306s,0m14.871s
200,10000000,0.0000001,07,truegenetrees,250,fastral,heron03,0m22.636s,0m29.953s,0m6.124s
200,10000000,0.0000001,08,estimatedgenetre,1000,fastral,heron04,1m6.774s,1m37.339s,0m13.991s
200,10000000,0.0000001,08,estimatedgenetre,250,fastral,heron04,0m24.132s,0m30.759s,0m6.419s
200,10000000,0.0000001,08,truegenetrees,1000,fastral,heron04,1m9.622s,1m44.604s,0m14.674s
200,10000000,0.0000001,08,truegenetrees,250,fastral,heron04,0m22.532s,0m30.407s,0m6.934s
200,10000000,0.0000001,09,estimatedgenetre,1000,fastral,heron06,1m12.841s,1m50.978s,0m15.452s
