NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
500,2000000,1e-06,4,truegenetrees,250,astral_3_v5.7.7,heron04,6,0.012048,0.6718632090297035,134.971,0.0
500,2000000,1e-06,4,truegenetrees,250,fastral,heron04,6,0.012048,0.6718632090297035,128.339,0.0
500,2000000,1e-06,4,truegenetrees,250,TRUE,heron04,0,0,0.6711599875180224,0,0.0
500,2000000,1e-06,4,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron05,8,0.016064,0.6374398433966441,893.445,0.0
500,2000000,1e-06,4,estimatedgenetre,1000,treeqmc_n1_v1.0.0,heron05,8,0.016064,0.6374398433966441,932.495,0.0
500,2000000,1e-06,4,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron05,8,0.016064,0.6374356966581246,927.5,0.0
500,2000000,1e-06,4,estimatedgenetre,1000,astral_3_v5.7.7,heron05,8,0.016064,0.6374398433966441,1724.257,0.0
500,2000000,1e-06,4,estimatedgenetre,1000,fastral,heron05,8,0.016064,0.6374398433966441,300.563,0.0
500,2000000,1e-06,4,estimatedgenetre,1000,TRUE,heron05,0,0,0.6374063982554032,0,0.0
500,2000000,1e-06,4,truegenetrees,1000,treeqmc_n0_v1.0.0,heron05,2,0.004016,0.6703698729474435,806.775,0.0
500,2000000,1e-06,4,truegenetrees,1000,treeqmc_n1_v1.0.0,heron05,1,0.002008,0.6711144697664092,842.425,0.0
500,2000000,1e-06,4,truegenetrees,1000,treeqmc_n2_v1.0.0,heron05,1,0.002008,0.6711144697664092,850.729,0.0
500,2000000,1e-06,4,truegenetrees,1000,astral_3_v5.7.7,heron05,1,0.002008,0.6711144697664092,1016.197,0.0
500,2000000,1e-06,4,truegenetrees,1000,fastral,heron05,1,0.002008,0.6711144697664092,290.871,0.0
500,2000000,1e-06,4,truegenetrees,1000,TRUE,heron05,0,0,0.6710990594161895,0,0.0
500,2000000,1e-06,5,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron11,10,0.02008,0.6621425339453647,207.497,0.0
500,2000000,1e-06,5,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron11,6,0.012048,0.6621769066954822,213.464,0.0
500,2000000,1e-06,5,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron11,6,0.012048,0.6621768259132795,212.428,0.0
500,2000000,1e-06,5,estimatedgenetre,250,astral_3_v5.7.7,heron11,8,0.016064,0.6621308538801384,175.779,0.0
500,2000000,1e-06,5,estimatedgenetre,250,fastral,heron11,6,0.012048,0.6621769066954822,137.748,0.0
500,2000000,1e-06,5,estimatedgenetre,250,TRUE,heron11,0,0,0.6621638426655875,0,0.0
500,2000000,1e-06,5,truegenetrees,250,treeqmc_n0_v1.0.0,heron11,10,0.02008,0.6782589064883489,207.256,0.0
500,2000000,1e-06,5,truegenetrees,250,treeqmc_n1_v1.0.0,heron11,9,0.018072,0.678260719401239,214.421,0.0
500,2000000,1e-06,5,truegenetrees,250,treeqmc_n2_v1.0.0,heron11,9,0.018072,0.6782604782390214,213.758,0.0
500,2000000,1e-06,5,truegenetrees,250,astral_3_v5.7.7,heron11,9,0.018072,0.678260719401239,140.04,0.0
500,2000000,1e-06,5,truegenetrees,250,fastral,heron11,9,0.018072,0.678260719401239,133.136,0.0
