NTAX,NGEN,NBPS,BLSC,PSIZ,MISS,REPL,MTHD,SEFN,SEFNR,SEFP,SEFPR,NODE,SECS,QSCR,AVG_LPP,MED_LPP,AVG_QQS,MED_QQS
50,1000,100,1.0,10,0.6,1,asteroid,8,0.1702127659574468,8,0.1702127659574468,cbcb09,0.307,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,aster_v1.16.3.4,8,0.1702127659574468,8,0.1702127659574468,cbcb05,2.697,604908.0,0.8689562978723405,0.999453,0.6728606595744682,0.71069
50,1000,100,1.0,10,0.6,1,wastrid_vanilla,8,0.1702127659574468,8,0.1702127659574468,cbcb09,0.125,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n0,10,0.2127659574468085,10,0.2127659574468085,cbcb19,1.836,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n0_refined,10,0.2127659574468085,10,0.2127659574468085,cbcb19,1.836,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n1,8,0.1702127659574468,8,0.1702127659574468,cbcb19,1.733,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n1_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb19,1.733,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n1_shared,7,0.14893617021276595,7,0.14893617021276595,cbcb19,1.509,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n1_shared_refined,7,0.14893617021276595,7,0.14893617021276595,cbcb19,1.509,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n2,7,0.14893617021276595,7,0.14893617021276595,cbcb19,1.698,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n2_refined,7,0.14893617021276595,7,0.14893617021276595,cbcb19,1.698,604799.0,0.8883868085106384,0.999692,0.6768758936170214,0.730113
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n2_shared,7,0.14893617021276595,7,0.14893617021276595,cbcb19,1.512,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wf_n2_shared_refined,7,0.14893617021276595,7,0.14893617021276595,cbcb19,1.512,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wn_n2,7,0.14893617021276595,7,0.14893617021276595,cbcb19,2.276,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,1,wtreeqmc_wn_n2_refined,7,0.14893617021276595,7,0.14893617021276595,cbcb19,2.276,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,asteroid,7,0.14893617021276595,7,0.14893617021276595,cbcb17,0.344,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,aster_v1.16.3.4,9,0.19148936170212766,9,0.19148936170212766,cbcb06,2.554,432663.0,0.8657632127659575,0.996251,0.6708265531914893,0.692308
50,1000,100,1.0,10,0.6,2,wastrid_vanilla,6,0.1276595744680851,6,0.1276595744680851,cbcb17,0.08,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n0,9,0.19148936170212766,8,0.17391304347826086,cbcb20,2.07,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n0_refined,9,0.19148936170212766,9,0.19148936170212766,cbcb20,2.07,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n1,7,0.14893617021276595,6,0.13043478260869565,cbcb20,2.06,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n1_refined,7,0.14893617021276595,7,0.14893617021276595,cbcb20,2.06,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n1_shared,7,0.14893617021276595,6,0.13043478260869565,cbcb20,1.967,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n1_shared_refined,7,0.14893617021276595,7,0.14893617021276595,cbcb20,1.967,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n2,8,0.1702127659574468,7,0.15217391304347827,cbcb20,2.054,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n2_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb20,2.054,431761.0,0.8495984680851064,0.994779,0.6664779999999999,0.666667
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n2_shared,4,0.0851063829787234,3,0.06521739130434782,cbcb20,1.978,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wf_n2_shared_refined,4,0.0851063829787234,4,0.0851063829787234,cbcb20,1.978,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wn_n2,8,0.1702127659574468,7,0.15217391304347827,cbcb20,2.577,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,2,wtreeqmc_wn_n2_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb20,2.577,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,asteroid,5,0.10638297872340426,5,0.10638297872340426,cbcb13,0.291,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,aster_v1.16.3.4,8,0.1702127659574468,8,0.1702127659574468,cbcb07,2.055,264098.0,0.7983128085106381,0.994536,0.6873939787234044,0.70981
50,1000,100,1.0,10,0.6,3,wastrid_vanilla,10,0.2127659574468085,10,0.2127659574468085,cbcb13,0.074,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n0,10,0.2127659574468085,9,0.1956521739130435,cbcb21,2.252,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n0_refined,9,0.19148936170212766,9,0.19148936170212766,cbcb21,2.252,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n1,7,0.14893617021276595,6,0.13043478260869565,cbcb21,2.233,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n1_refined,6,0.1276595744680851,6,0.1276595744680851,cbcb21,2.233,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n1_shared,9,0.19148936170212766,8,0.17391304347826086,cbcb21,2.089,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n1_shared_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb21,2.089,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n2,10,0.2127659574468085,9,0.1956521739130435,cbcb21,2.209,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n2_refined,9,0.19148936170212766,9,0.19148936170212766,cbcb21,2.209,263971.0,0.8261912553191488,0.989716,0.685826340425532,0.701967
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n2_shared,9,0.19148936170212766,8,0.17391304347826086,cbcb21,2.088,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wf_n2_shared_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb21,2.088,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wn_n2,10,0.2127659574468085,9,0.1956521739130435,cbcb21,2.684,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,3,wtreeqmc_wn_n2_refined,9,0.19148936170212766,9,0.19148936170212766,cbcb21,2.684,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,asteroid,7,0.14893617021276595,7,0.14893617021276595,cbcb08,0.283,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,aster_v1.16.3.4,4,0.0851063829787234,4,0.0851063829787234,cbcb08,2.323,398940.0,0.8114608723404256,0.97008,0.6260836170212767,0.603231
50,1000,100,1.0,10,0.6,4,wastrid_vanilla,5,0.10638297872340426,5,0.10638297872340426,cbcb08,0.045,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n0,4,0.0851063829787234,4,0.0851063829787234,cbcb06,1.95,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n0_refined,4,0.0851063829787234,4,0.0851063829787234,cbcb06,1.95,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n1,8,0.1702127659574468,8,0.1702127659574468,cbcb06,1.738,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n1_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb06,1.738,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n1_shared,6,0.1276595744680851,6,0.1276595744680851,cbcb06,1.601,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n1_shared_refined,6,0.1276595744680851,6,0.1276595744680851,cbcb06,1.601,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n2,5,0.10638297872340426,5,0.10638297872340426,cbcb06,1.726,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n2_refined,5,0.10638297872340426,5,0.10638297872340426,cbcb06,1.726,398709.0,0.8064887659574468,0.963616,0.618945,0.587114
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n2_shared,11,0.23404255319148937,10,0.21739130434782608,cbcb06,2.061,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wf_n2_shared_refined,11,0.23404255319148937,11,0.23404255319148937,cbcb06,2.061,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wn_n2,5,0.10638297872340426,5,0.10638297872340426,cbcb06,2.237,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,4,wtreeqmc_wn_n2_refined,5,0.10638297872340426,5,0.10638297872340426,cbcb06,2.237,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,asteroid,5,0.10638297872340426,5,0.10638297872340426,cbcb04,0.326,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,aster_v1.16.3.4,5,0.10638297872340426,5,0.10638297872340426,cbcb09,2.396,290078.0,0.8740068723404256,0.996291,0.6879138297872341,0.666667
50,1000,100,1.0,10,0.6,5,wastrid_vanilla,10,0.2127659574468085,10,0.2127659574468085,cbcb04,0.081,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n0,6,0.1276595744680851,6,0.1276595744680851,cbcb07,1.845,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n0_refined,6,0.1276595744680851,6,0.1276595744680851,cbcb07,1.845,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n1,6,0.1276595744680851,6,0.1276595744680851,cbcb07,1.784,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n1_refined,6,0.1276595744680851,6,0.1276595744680851,cbcb07,1.784,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n1_shared,14,0.2978723404255319,14,0.2978723404255319,cbcb07,1.858,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n1_shared_refined,14,0.2978723404255319,14,0.2978723404255319,cbcb07,1.858,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n2,6,0.1276595744680851,6,0.1276595744680851,cbcb07,1.739,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n2_refined,6,0.1276595744680851,6,0.1276595744680851,cbcb07,1.739,289747.0,0.8898113617021275,0.993496,0.692525744680851,0.668701
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n2_shared,14,0.2978723404255319,14,0.2978723404255319,cbcb07,1.879,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wf_n2_shared_refined,14,0.2978723404255319,14,0.2978723404255319,cbcb07,1.879,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wn_n2,6,0.1276595744680851,6,0.1276595744680851,cbcb07,2.257,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,5,wtreeqmc_wn_n2_refined,6,0.1276595744680851,6,0.1276595744680851,cbcb07,2.257,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,asteroid,14,0.2978723404255319,14,0.2978723404255319,cbcb11,0.304,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,aster_v1.16.3.4,11,0.23404255319148937,11,0.23404255319148937,cbcb10,2.227,232090.0,0.8193062340425531,0.977703,0.6637789574468084,0.666667
50,1000,100,1.0,10,0.6,6,wastrid_vanilla,12,0.2553191489361702,12,0.2553191489361702,cbcb11,0.061,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n0,11,0.23404255319148937,11,0.23404255319148937,cbcb08,1.79,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n0_refined,11,0.23404255319148937,11,0.23404255319148937,cbcb08,1.79,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n1,11,0.23404255319148937,11,0.23404255319148937,cbcb08,1.647,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n1_refined,11,0.23404255319148937,11,0.23404255319148937,cbcb08,1.647,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n1_shared,11,0.23404255319148937,11,0.23404255319148937,cbcb08,1.561,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n1_shared_refined,11,0.23404255319148937,11,0.23404255319148937,cbcb08,1.561,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n2,13,0.2765957446808511,13,0.2765957446808511,cbcb08,1.643,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n2_refined,13,0.2765957446808511,13,0.2765957446808511,cbcb08,1.643,231961.0,0.8189661489361703,0.975047,0.6711247234042553,0.676169
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n2_shared,14,0.2978723404255319,14,0.2978723404255319,cbcb08,1.585,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wf_n2_shared_refined,14,0.2978723404255319,14,0.2978723404255319,cbcb08,1.585,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wn_n2,13,0.2765957446808511,13,0.2765957446808511,cbcb08,2.093,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,6,wtreeqmc_wn_n2_refined,13,0.2765957446808511,13,0.2765957446808511,cbcb08,2.093,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,asteroid,2,0.0425531914893617,2,0.0425531914893617,cbcb20,0.305,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,aster_v1.16.3.4,4,0.0851063829787234,4,0.0851063829787234,cbcb16,2.326,306870.0,0.892521170212766,0.999971,0.7143120212765958,0.697382
50,1000,100,1.0,10,0.6,7,wastrid_vanilla,6,0.1276595744680851,6,0.1276595744680851,cbcb20,0.041,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n0,4,0.0851063829787234,4,0.0851063829787234,cbcb09,1.997,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n0_refined,4,0.0851063829787234,4,0.0851063829787234,cbcb09,1.997,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n1,3,0.06382978723404255,3,0.06382978723404255,cbcb09,1.846,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n1_refined,3,0.06382978723404255,3,0.06382978723404255,cbcb09,1.846,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n1_shared,8,0.1702127659574468,8,0.1702127659574468,cbcb09,1.769,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n1_shared_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb09,1.769,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n2,3,0.06382978723404255,3,0.06382978723404255,cbcb09,1.856,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n2_refined,3,0.06382978723404255,3,0.06382978723404255,cbcb09,1.856,305277.0,0.8810712340425533,0.999974,0.7053527872340427,0.688889
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n2_shared,9,0.19148936170212766,9,0.19148936170212766,cbcb09,1.799,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wf_n2_shared_refined,9,0.19148936170212766,9,0.19148936170212766,cbcb09,1.799,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wn_n2,3,0.06382978723404255,3,0.06382978723404255,cbcb09,2.492,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,7,wtreeqmc_wn_n2_refined,3,0.06382978723404255,3,0.06382978723404255,cbcb09,2.492,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,asteroid,3,0.06521739130434782,3,0.06521739130434782,cbcb18,0.296,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,aster_v1.16.3.4,6,0.13043478260869565,6,0.13043478260869565,cbcb17,2.498,442135.0,0.8837001956521738,0.9997455,0.6899460217391304,0.7215389999999999
50,1000,100,1.0,10,0.6,8,wastrid_vanilla,10,0.21739130434782608,10,0.21739130434782608,cbcb18,0.037,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n0,5,0.10869565217391304,4,0.08888888888888889,cbcb16,2.274,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n0_refined,5,0.10869565217391304,5,0.10869565217391304,cbcb16,2.274,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n1,6,0.13043478260869565,5,0.1111111111111111,cbcb16,2.225,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n1_refined,6,0.13043478260869565,6,0.13043478260869565,cbcb16,2.225,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n1_shared,7,0.15217391304347827,5,0.11363636363636363,cbcb16,2.527,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n1_shared_refined,7,0.15217391304347827,7,0.15217391304347827,cbcb16,2.527,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n2,6,0.13043478260869565,5,0.1111111111111111,cbcb16,2.205,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n2_refined,6,0.13043478260869565,6,0.13043478260869565,cbcb16,2.205,441991.0,0.8762279130434782,0.9996355,0.6522435000000001,0.7003425
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n2_shared,5,0.10869565217391304,4,0.08888888888888889,cbcb16,2.127,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wf_n2_shared_refined,5,0.10869565217391304,5,0.10869565217391304,cbcb16,2.127,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wn_n2,6,0.13043478260869565,5,0.1111111111111111,cbcb16,2.742,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,8,wtreeqmc_wn_n2_refined,6,0.13043478260869565,6,0.13043478260869565,cbcb16,2.742,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,asteroid,0,0.0,0,0.0,cbcb14,0.294,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,aster_v1.16.3.4,2,0.0425531914893617,2,0.0425531914893617,cbcb18,2.704,564222.0,0.9065865531914894,0.999797,0.6913667021276596,0.659835
50,1000,100,1.0,10,0.6,9,wastrid_vanilla,5,0.10638297872340426,5,0.10638297872340426,cbcb14,0.064,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n0,2,0.0425531914893617,2,0.0425531914893617,cbcb17,1.847,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n0_refined,2,0.0425531914893617,2,0.0425531914893617,cbcb17,1.847,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n1,0,0.0,0,0.0,cbcb17,1.741,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n1_refined,0,0.0,0,0.0,cbcb17,1.741,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n1_shared,2,0.0425531914893617,2,0.0425531914893617,cbcb17,1.491,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n1_shared_refined,2,0.0425531914893617,2,0.0425531914893617,cbcb17,1.491,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n2,0,0.0,0,0.0,cbcb17,1.723,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n2_refined,0,0.0,0,0.0,cbcb17,1.723,564126.0,0.9241885744680851,0.999722,0.6922535319148936,0.659835
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n2_shared,2,0.0425531914893617,2,0.0425531914893617,cbcb17,1.468,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wf_n2_shared_refined,2,0.0425531914893617,2,0.0425531914893617,cbcb17,1.468,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wn_n2,0,0.0,0,0.0,cbcb17,2.301,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,9,wtreeqmc_wn_n2_refined,0,0.0,0,0.0,cbcb17,2.301,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,asteroid,6,0.1276595744680851,6,0.1276595744680851,cbcb19,0.255,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,aster_v1.16.3.4,9,0.19148936170212766,9,0.19148936170212766,cbcb19,2.444,345257.0,0.8792684042553192,0.985466,0.6669781914893617,0.633333
50,1000,100,1.0,10,0.6,10,wastrid_vanilla,9,0.19148936170212766,9,0.19148936170212766,cbcb19,0.096,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n0,9,0.19148936170212766,9,0.19148936170212766,cbcb18,1.763,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n0_refined,9,0.19148936170212766,9,0.19148936170212766,cbcb18,1.763,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n1,8,0.1702127659574468,8,0.1702127659574468,cbcb18,1.558,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n1_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb18,1.558,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n1_shared,11,0.23404255319148937,11,0.23404255319148937,cbcb18,1.575,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n1_shared_refined,11,0.23404255319148937,11,0.23404255319148937,cbcb18,1.575,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n2,8,0.1702127659574468,8,0.1702127659574468,cbcb18,1.518,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n2_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb18,1.518,344998.0,0.8596318936170212,0.993654,0.6411604468085106,0.610644
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n2_shared,10,0.2127659574468085,10,0.2127659574468085,cbcb18,1.601,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wf_n2_shared_refined,10,0.2127659574468085,10,0.2127659574468085,cbcb18,1.601,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wn_n2,8,0.1702127659574468,8,0.1702127659574468,cbcb18,2.095,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,10,wtreeqmc_wn_n2_refined,8,0.1702127659574468,8,0.1702127659574468,cbcb18,2.095,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,asteroid,6,0.1276595744680851,6,0.1276595744680851,cbcb06,0.298,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,aster_v1.16.3.4,13,0.2765957446808511,13,0.2765957446808511,cbcb20,2.887,349441.0,0.8339492765957446,0.990765,0.6838091276595745,0.738977
50,1000,100,1.0,10,0.6,11,wastrid_vanilla,12,0.2553191489361702,12,0.2553191489361702,cbcb06,0.05,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n0,10,0.2127659574468085,9,0.1956521739130435,cbcb19,2.173,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n0_refined,10,0.2127659574468085,10,0.2127659574468085,cbcb19,2.173,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n1,11,0.23404255319148937,9,0.2,cbcb19,2.541,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n1_refined,11,0.23404255319148937,11,0.23404255319148937,cbcb19,2.541,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n1_shared,12,0.2553191489361702,11,0.2391304347826087,cbcb19,2.164,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n1_shared_refined,12,0.2553191489361702,12,0.2553191489361702,cbcb19,2.164,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n2,11,0.23404255319148937,10,0.21739130434782608,cbcb19,2.054,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n2_refined,11,0.23404255319148937,11,0.23404255319148937,cbcb19,2.054,349390.0,0.8446807234042552,0.995723,0.7262988510638297,0.764687
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n2_shared,11,0.23404255319148937,10,0.21739130434782608,cbcb19,2.169,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wf_n2_shared_refined,11,0.23404255319148937,11,0.23404255319148937,cbcb19,2.169,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wn_n2,11,0.23404255319148937,10,0.21739130434782608,cbcb19,2.559,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,11,wtreeqmc_wn_n2_refined,11,0.23404255319148937,11,0.23404255319148937,cbcb19,2.559,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,12,asteroid,9,0.19148936170212766,9,0.19148936170212766,cbcb15,0.302,NA,NA,NA,NA,NA
50,1000,100,1.0,10,0.6,12,aster_v1.16.3.4,11,0.23404255319148937,11,0.23404255319148937,cbcb21,2.567,398532.0,0.8305739574468086,0.991513,0.7006709574468084,0.75
