"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","NODE","SEFN","SEFNR","SECS"
50,"medium","shallow",23,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.4791666666666667,7.123
50,"medium","shallow",23,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.4791666666666667,23.06
50,"medium","shallow",23,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.4791666666666667,2.639
50,"medium","shallow",24,"sh",1000,"ASTRID-ws","cbcb15",23,0.4791666666666667,0.144
50,"medium","shallow",24,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.4791666666666667,7.302
50,"medium","shallow",24,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.4791666666666667,20.393
50,"medium","shallow",24,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.4791666666666667,2.666
50,"medium","shallow",25,"sh",1000,"ASTRID-ws","cbcb13",23,0.4791666666666667,0.139
50,"medium","shallow",25,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.4791666666666667,7.636
50,"medium","shallow",25,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.4791666666666667,33.902
50,"medium","shallow",25,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.4791666666666667,1.588
50,"medium","shallow",26,"sh",1000,"ASTRID-ws","cbcb20",23,0.4791666666666667,0.149
50,"medium","shallow",26,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.4791666666666667,7.711
50,"medium","shallow",26,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.4791666666666667,21.747
50,"medium","shallow",26,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.4791666666666667,1.631
50,"medium","shallow",28,"sh",1000,"ASTRID-ws","cbcb09",23,0.4791666666666667,0.201
50,"medium","shallow",28,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.4791666666666667,7.804
50,"medium","shallow",28,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.4791666666666667,34.261
50,"medium","shallow",28,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.4791666666666667,1.599
50,"medium","shallow",29,"sh",1000,"ASTRID-ws","cbcb12",23,0.4791666666666667,0.151
50,"medium","shallow",29,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.4791666666666667,7.274
50,"medium","shallow",29,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.4791666666666667,23.625
50,"medium","shallow",29,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.4791666666666667,3.6
50,"medium","shallow",30,"sh",1000,"ASTRID-ws","cbcb06",23,0.4791666666666667,0.176
50,"medium","shallow",30,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.4791666666666667,7.279
50,"medium","shallow",30,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.4791666666666667,42.769
50,"medium","shallow",30,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.4791666666666667,1.738
50,"medium","shallow",31,"sh",1000,"ASTRID-ws","cbcb17",23,0.4791666666666667,0.193
50,"medium","shallow",31,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.4791666666666667,6.915
50,"medium","shallow",31,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.4791666666666667,32.314
50,"medium","shallow",31,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.4791666666666667,1.755
50,"medium","shallow",32,"sh",1000,"ASTRID-ws","cbcb14",23,0.4791666666666667,0.15
50,"medium","shallow",32,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.4791666666666667,7.515
50,"medium","shallow",32,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.4791666666666667,31.593
50,"medium","shallow",32,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.4791666666666667,1.768
50,"medium","shallow",33,"sh",1000,"ASTRID-ws","cbcb16",23,0.4791666666666667,0.13
50,"medium","shallow",33,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.4791666666666667,7.065
50,"medium","shallow",33,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.4791666666666667,45.788
50,"medium","shallow",33,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.4791666666666667,1.641
50,"medium","shallow",34,"sh",1000,"ASTRID-ws","cbcb21",23,0.4791666666666667,0.145
50,"medium","shallow",34,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.4791666666666667,7.582
50,"medium","shallow",34,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.4791666666666667,35.67
50,"medium","shallow",34,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.4791666666666667,3.503
50,"medium","shallow",35,"sh",1000,"ASTRID-ws","cbcb10",23,0.4791666666666667,0.129
50,"medium","shallow",35,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.4791666666666667,7.951
50,"medium","shallow",35,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.4791666666666667,22.053
50,"medium","shallow",35,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.4791666666666667,2.953
50,"medium","shallow",36,"sh",1000,"ASTRID-ws","cbcb19",23,0.4791666666666667,0.126
50,"medium","shallow",36,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.4791666666666667,7.021
50,"medium","shallow",36,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.4791666666666667,24.251
50,"medium","shallow",36,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.4791666666666667,3.391
50,"medium","shallow",37,"sh",1000,"ASTRID-ws","cbcb08",23,0.4791666666666667,0.159
50,"medium","shallow",37,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.4791666666666667,6.925
50,"medium","shallow",37,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.4791666666666667,32.11
50,"medium","shallow",37,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.4791666666666667,2.025
50,"medium","shallow",38,"sh",1000,"ASTRID-ws","cbcb18",23,0.4791666666666667,0.147
50,"medium","shallow",38,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.4791666666666667,7.13
50,"medium","shallow",38,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.4791666666666667,23.657
50,"medium","shallow",38,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.4791666666666667,2.506
50,"medium","shallow",39,"sh",1000,"ASTRID-ws","cbcb15",23,0.4791666666666667,0.188
50,"medium","shallow",39,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.4791666666666667,7.233
50,"medium","shallow",39,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.4791666666666667,21.441
50,"medium","shallow",39,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.4791666666666667,2.595
50,"medium","shallow",40,"sh",1000,"ASTRID-ws","cbcb20",23,0.4791666666666667,0.12
50,"medium","shallow",40,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.4791666666666667,7.595
50,"medium","shallow",40,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.4791666666666667,32.408
50,"medium","shallow",40,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.4791666666666667,5.621
50,"medium","shallow",42,"sh",1000,"ASTRID-ws","cbcb11",23,0.4791666666666667,0.145
50,"medium","shallow",42,"sh",1000,"TQMC-wh_n2","cbcb11",23,0.4791666666666667,7.465
50,"medium","shallow",42,"sh",1000,"ASTER-wh (1 thread)","cbcb11",23,0.4791666666666667,45.466
50,"medium","shallow",42,"sh",1000,"ASTER-wh (16 threads)","cbcb11",23,0.4791666666666667,2.221
50,"medium","shallow",43,"sh",1000,"ASTRID-ws","cbcb03",23,0.4791666666666667,0.15
50,"medium","shallow",43,"sh",1000,"TQMC-wh_n2","cbcb03",23,0.4791666666666667,7.257
50,"medium","shallow",43,"sh",1000,"ASTER-wh (1 thread)","cbcb03",23,0.4791666666666667,23.537
50,"medium","shallow",43,"sh",1000,"ASTER-wh (16 threads)","cbcb03",23,0.4791666666666667,1.633
50,"medium","shallow",44,"sh",1000,"ASTRID-ws","cbcb13",23,0.4791666666666667,0.154
50,"medium","shallow",44,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.4791666666666667,7.83
50,"medium","shallow",44,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.4791666666666667,43.904
50,"medium","shallow",44,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.4791666666666667,3.085
50,"medium","shallow",45,"sh",1000,"ASTRID-ws","cbcb09",23,0.4791666666666667,0.14
50,"medium","shallow",45,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.4791666666666667,7.151
50,"medium","shallow",45,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.4791666666666667,21.484
50,"medium","shallow",45,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.4791666666666667,2.943
50,"medium","shallow",46,"sh",1000,"ASTRID-ws","cbcb17",23,0.4791666666666667,0.129
50,"medium","shallow",46,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.4791666666666667,8.186
50,"medium","shallow",46,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.4791666666666667,21.488
50,"medium","shallow",46,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.4791666666666667,2.634
50,"medium","shallow",47,"sh",1000,"ASTRID-ws","cbcb14",23,0.4791666666666667,0.185
50,"medium","shallow",47,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.4791666666666667,6.764
50,"medium","shallow",47,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.4791666666666667,50.448
50,"medium","shallow",47,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.4791666666666667,2.45
50,"medium","shallow",48,"sh",1000,"ASTRID-ws","cbcb10",23,0.4791666666666667,0.146
50,"medium","shallow",48,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.4791666666666667,7.287
50,"medium","shallow",48,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.4791666666666667,22.337
50,"medium","shallow",48,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.4791666666666667,2.162
50,"medium","shallow",49,"sh",1000,"ASTRID-ws","cbcb06",23,0.4791666666666667,0.181
50,"medium","shallow",49,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.4791666666666667,7.193
50,"medium","shallow",49,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.4791666666666667,34.292
50,"medium","shallow",49,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.4791666666666667,2.037
50,"medium","shallow",50,"sh",1000,"ASTRID-ws","cbcb19",23,0.4791666666666667,0.15
50,"medium","shallow",50,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.4791666666666667,7.045
50,"medium","shallow",50,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.4791666666666667,54.676
50,"medium","shallow",50,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.4791666666666667,2.336
100,"medium","shallow",1,"sh",1000,"ASTRID-ws","cbcb05",23,0.23469387755102042,0.2
100,"medium","shallow",1,"sh",1000,"TQMC-wh_n2","cbcb05",23,0.23469387755102042,39.49
100,"medium","shallow",1,"sh",1000,"ASTER-wh (1 thread)","cbcb05",23,0.23469387755102042,89.277
100,"medium","shallow",1,"sh",1000,"ASTER-wh (16 threads)","cbcb05",23,0.23469387755102042,11.332
100,"medium","shallow",2,"sh",1000,"ASTRID-ws","cbcb18",23,0.23469387755102042,0.186
100,"medium","shallow",2,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.23469387755102042,38.324
100,"medium","shallow",2,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.23469387755102042,91.032
100,"medium","shallow",2,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.23469387755102042,6.377
100,"medium","shallow",3,"sh",1000,"ASTRID-ws","cbcb21",23,0.23469387755102042,0.198
100,"medium","shallow",3,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.23469387755102042,39.09
100,"medium","shallow",3,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.23469387755102042,148.103
100,"medium","shallow",3,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.23469387755102042,24.788
100,"medium","shallow",4,"sh",1000,"ASTRID-ws","cbcb07",23,0.23469387755102042,0.192
100,"medium","shallow",4,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.23469387755102042,40.409
100,"medium","shallow",4,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.23469387755102042,104.84100000000001
100,"medium","shallow",4,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.23469387755102042,10.375
100,"medium","shallow",5,"sh",1000,"ASTRID-ws","cbcb08",23,0.23469387755102042,0.148
100,"medium","shallow",5,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.23469387755102042,37.685
100,"medium","shallow",5,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.23469387755102042,129.721
100,"medium","shallow",5,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.23469387755102042,9.264
100,"medium","shallow",6,"sh",1000,"ASTRID-ws","cbcb15",23,0.23469387755102042,0.181
100,"medium","shallow",6,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.23469387755102042,39.307
100,"medium","shallow",6,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.23469387755102042,94.733
100,"medium","shallow",6,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.23469387755102042,11.086
100,"medium","shallow",7,"sh",1000,"ASTRID-ws","cbcb16",23,0.23469387755102042,0.22
100,"medium","shallow",7,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.23469387755102042,38.415
100,"medium","shallow",7,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.23469387755102042,86.8
100,"medium","shallow",7,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.23469387755102042,6.173
100,"medium","shallow",9,"sh",1000,"ASTRID-ws","cbcb20",23,0.23469387755102042,0.177
100,"medium","shallow",9,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.23469387755102042,39.762
100,"medium","shallow",9,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.23469387755102042,196.981
100,"medium","shallow",9,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.23469387755102042,11.591
100,"medium","shallow",10,"sh",1000,"ASTRID-ws","cbcb09",23,0.23469387755102042,0.171
100,"medium","shallow",10,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.23469387755102042,38.445
100,"medium","shallow",10,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.23469387755102042,127.30199999999999
100,"medium","shallow",10,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.23469387755102042,8.565
100,"medium","shallow",11,"sh",1000,"ASTRID-ws","cbcb17",23,0.23469387755102042,0.154
100,"medium","shallow",11,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.23469387755102042,40.454
100,"medium","shallow",11,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.23469387755102042,90.242
100,"medium","shallow",11,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.23469387755102042,6.234
100,"medium","shallow",12,"sh",1000,"ASTRID-ws","cbcb10",23,0.23469387755102042,0.205
100,"medium","shallow",12,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.23469387755102042,41.471
100,"medium","shallow",12,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.23469387755102042,91.57300000000001
100,"medium","shallow",12,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.23469387755102042,10.769
100,"medium","shallow",13,"sh",1000,"ASTRID-ws","cbcb12",23,0.23469387755102042,0.289
100,"medium","shallow",13,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.23469387755102042,40.35
100,"medium","shallow",13,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.23469387755102042,108.732
100,"medium","shallow",13,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.23469387755102042,13.609
100,"medium","shallow",14,"sh",1000,"ASTRID-ws","cbcb11",23,0.23469387755102042,0.195
100,"medium","shallow",14,"sh",1000,"TQMC-wh_n2","cbcb11",23,0.23469387755102042,39.743
100,"medium","shallow",14,"sh",1000,"ASTER-wh (1 thread)","cbcb11",23,0.23469387755102042,167.28199999999998
100,"medium","shallow",14,"sh",1000,"ASTER-wh (16 threads)","cbcb11",23,0.23469387755102042,6.769
100,"medium","shallow",15,"sh",1000,"ASTRID-ws","cbcb06",23,0.23469387755102042,0.142
100,"medium","shallow",15,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.23469387755102042,37.44
100,"medium","shallow",15,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.23469387755102042,96.83500000000001
100,"medium","shallow",15,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.23469387755102042,7.313
100,"medium","shallow",16,"sh",1000,"ASTRID-ws","cbcb13",23,0.23469387755102042,0.161
100,"medium","shallow",16,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.23469387755102042,41.449
100,"medium","shallow",16,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.23469387755102042,157.945
100,"medium","shallow",16,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.23469387755102042,6.226
100,"medium","shallow",17,"sh",1000,"ASTRID-ws","cbcb14",23,0.23469387755102042,0.114
100,"medium","shallow",17,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.23469387755102042,39.922
100,"medium","shallow",17,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.23469387755102042,87.76
100,"medium","shallow",17,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.23469387755102042,8.155
100,"medium","shallow",18,"sh",1000,"ASTRID-ws","cbcb19",23,0.23469387755102042,0.139
100,"medium","shallow",18,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.23469387755102042,39.037
100,"medium","shallow",18,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.23469387755102042,142.441
100,"medium","shallow",18,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.23469387755102042,7.659
100,"medium","shallow",19,"sh",1000,"ASTRID-ws","cbcb16",23,0.23469387755102042,0.136
100,"medium","shallow",19,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.23469387755102042,40.374
100,"medium","shallow",19,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.23469387755102042,96.174
100,"medium","shallow",19,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.23469387755102042,11.738
100,"medium","shallow",20,"sh",1000,"ASTRID-ws","cbcb18",23,0.23469387755102042,0.146
100,"medium","shallow",20,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.23469387755102042,41.303
100,"medium","shallow",20,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.23469387755102042,93.42
100,"medium","shallow",20,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.23469387755102042,12.564
100,"medium","shallow",21,"sh",1000,"ASTRID-ws","cbcb05",23,0.23469387755102042,0.158
100,"medium","shallow",21,"sh",1000,"TQMC-wh_n2","cbcb05",23,0.23469387755102042,40.659
100,"medium","shallow",21,"sh",1000,"ASTER-wh (1 thread)","cbcb05",23,0.23469387755102042,136.687
100,"medium","shallow",21,"sh",1000,"ASTER-wh (16 threads)","cbcb05",23,0.23469387755102042,7.014
100,"medium","shallow",22,"sh",1000,"ASTRID-ws","cbcb15",23,0.23469387755102042,0.152
100,"medium","shallow",22,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.23469387755102042,41.247
100,"medium","shallow",22,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.23469387755102042,139.804
100,"medium","shallow",22,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.23469387755102042,6.862
100,"medium","shallow",23,"sh",1000,"ASTRID-ws","cbcb17",23,0.23469387755102042,0.143
100,"medium","shallow",23,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.23469387755102042,40.642
100,"medium","shallow",23,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.23469387755102042,150.923
100,"medium","shallow",23,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.23469387755102042,8.204
100,"medium","shallow",24,"sh",1000,"ASTRID-ws","cbcb10",23,0.23469387755102042,0.098
100,"medium","shallow",24,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.23469387755102042,40.197
100,"medium","shallow",24,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.23469387755102042,109.37899999999999
100,"medium","shallow",24,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.23469387755102042,7.402
100,"medium","shallow",25,"sh",1000,"ASTRID-ws","cbcb07",23,0.23469387755102042,0.103
100,"medium","shallow",25,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.23469387755102042,41.962
100,"medium","shallow",25,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.23469387755102042,102.761
100,"medium","shallow",25,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.23469387755102042,12.227
100,"medium","shallow",26,"sh",1000,"ASTRID-ws","cbcb06",23,0.23469387755102042,0.099
100,"medium","shallow",26,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.23469387755102042,38.698
100,"medium","shallow",26,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.23469387755102042,119.184
100,"medium","shallow",26,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.23469387755102042,6.291
100,"medium","shallow",27,"sh",1000,"ASTRID-ws","cbcb08",23,0.23469387755102042,0.099
100,"medium","shallow",27,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.23469387755102042,43.316
100,"medium","shallow",27,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.23469387755102042,94.80799999999999
100,"medium","shallow",27,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.23469387755102042,8.98
100,"medium","shallow",28,"sh",1000,"ASTRID-ws","cbcb09",23,0.23469387755102042,0.099
100,"medium","shallow",28,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.23469387755102042,40.482
100,"medium","shallow",28,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.23469387755102042,94.798
100,"medium","shallow",28,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.23469387755102042,6.98
100,"medium","shallow",29,"sh",1000,"ASTRID-ws","cbcb12",23,0.23469387755102042,0.1
100,"medium","shallow",29,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.23469387755102042,40.423
100,"medium","shallow",29,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.23469387755102042,111.553
100,"medium","shallow",29,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.23469387755102042,12.058
100,"medium","shallow",30,"sh",1000,"ASTRID-ws","cbcb14",23,0.23469387755102042,0.101
100,"medium","shallow",30,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.23469387755102042,38.282
100,"medium","shallow",30,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.23469387755102042,122.447
100,"medium","shallow",30,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.23469387755102042,6.312
100,"medium","shallow",31,"sh",1000,"ASTRID-ws","cbcb21",23,0.23469387755102042,0.097
100,"medium","shallow",31,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.23469387755102042,37.998
100,"medium","shallow",31,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.23469387755102042,119.75200000000001
100,"medium","shallow",31,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.23469387755102042,6.15
100,"medium","shallow",32,"sh",1000,"ASTRID-ws","cbcb11",23,0.23469387755102042,0.101
100,"medium","shallow",32,"sh",1000,"TQMC-wh_n2","cbcb11",23,0.23469387755102042,39.442
100,"medium","shallow",32,"sh",1000,"ASTER-wh (1 thread)","cbcb11",23,0.23469387755102042,137.339
100,"medium","shallow",32,"sh",1000,"ASTER-wh (16 threads)","cbcb11",23,0.23469387755102042,6.893
100,"medium","shallow",33,"sh",1000,"ASTRID-ws","cbcb19",23,0.23469387755102042,0.101
100,"medium","shallow",33,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.23469387755102042,41.294
100,"medium","shallow",33,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.23469387755102042,179.333
100,"medium","shallow",33,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.23469387755102042,6.886
100,"medium","shallow",34,"sh",1000,"ASTRID-ws","cbcb13",23,0.23469387755102042,0.101
100,"medium","shallow",34,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.23469387755102042,41.315
100,"medium","shallow",34,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.23469387755102042,168.363
100,"medium","shallow",34,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.23469387755102042,9.128
100,"medium","shallow",35,"sh",1000,"ASTRID-ws","cbcb20",23,0.23469387755102042,0.097
100,"medium","shallow",35,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.23469387755102042,40.676
100,"medium","shallow",35,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.23469387755102042,173.796
100,"medium","shallow",35,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.23469387755102042,14.351
100,"medium","shallow",36,"sh",1000,"ASTRID-ws","cbcb03",23,0.23469387755102042,0.099
100,"medium","shallow",36,"sh",1000,"TQMC-wh_n2","cbcb03",23,0.23469387755102042,38.314
100,"medium","shallow",36,"sh",1000,"ASTER-wh (1 thread)","cbcb03",23,0.23469387755102042,96.63900000000001
100,"medium","shallow",36,"sh",1000,"ASTER-wh (16 threads)","cbcb03",23,0.23469387755102042,7.513
100,"medium","shallow",37,"sh",1000,"ASTRID-ws","cbcb16",23,0.23469387755102042,0.099
100,"medium","shallow",37,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.23469387755102042,38.984
100,"medium","shallow",37,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.23469387755102042,105.126
100,"medium","shallow",37,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.23469387755102042,12.769
100,"medium","shallow",38,"sh",1000,"ASTRID-ws","cbcb18",23,0.23469387755102042,0.095
100,"medium","shallow",38,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.23469387755102042,39.635
100,"medium","shallow",38,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.23469387755102042,251.292
100,"medium","shallow",38,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.23469387755102042,19.118
100,"medium","shallow",39,"sh",1000,"ASTRID-ws","cbcb10",23,0.23469387755102042,0.098
100,"medium","shallow",39,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.23469387755102042,38.487
100,"medium","shallow",39,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.23469387755102042,135.095
100,"medium","shallow",39,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.23469387755102042,14.347
100,"medium","shallow",40,"sh",1000,"ASTRID-ws","cbcb07",23,0.23469387755102042,0.099
100,"medium","shallow",40,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.23469387755102042,37.676
100,"medium","shallow",40,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.23469387755102042,92.84899999999999
100,"medium","shallow",40,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.23469387755102042,6.521
100,"medium","shallow",41,"sh",1000,"ASTRID-ws","cbcb06",23,0.23469387755102042,0.095
100,"medium","shallow",41,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.23469387755102042,38.361
100,"medium","shallow",41,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.23469387755102042,215.827
