"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","SEFN","SEFNR","QSCR","AVG_LPP","MED_LPP","AVG_QQS","MED_QQS"
200,"low","deep",13,"abayes",50,"TQMC-n2",15,0.07575757575757576,"NA","NA","NA","NA","NA"
200,"low","deep",13,"abayes",50,"TQMC-wh_n2",8,0.04040404040404041,1665638042.0,0.9636143484848484,1.0,0.8535537828282828,0.9457135
200,"low","deep",13,"abayes",50,"ASTER-wh",9,0.045454545454545456,1665645854.0,0.9673911868686869,1.0,0.854504505050505,0.9457135
200,"low","deep",14,"sh",50,"CA-ML",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",14,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",14,"abayes",50,"ASTRID-ws",24,0.12121212121212122,"NA","NA","NA","NA","NA"
200,"low","deep",14,"abayes",50,"TQMC-n2",29,0.14646464646464646,"NA","NA","NA","NA","NA"
200,"low","deep",14,"abayes",50,"TQMC-wh_n2",22,0.1111111111111111,1019560062.0,0.9628106969696969,1.0,0.8720358333333332,0.9751215
200,"low","deep",14,"abayes",50,"ASTER-wh",25,0.12626262626262627,1019627409.0,0.9696913838383838,1.0,0.8727858535353534,0.9751215
200,"low","deep",15,"sh",50,"CA-ML",4,0.020202020202020204,"NA","NA","NA","NA","NA"
200,"low","deep",15,"abayes",50,"ASTEROID",197,0.9949494949494949,"NA","NA","NA","NA","NA"
200,"low","deep",15,"abayes",50,"ASTRID-ws",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",15,"abayes",50,"TQMC-n2",9,0.045454545454545456,"NA","NA","NA","NA","NA"
200,"low","deep",15,"abayes",50,"TQMC-wh_n2",5,0.025252525252525252,136624443.2,0.9690172727272729,1.0,0.8780361363636364,0.9734735
200,"low","deep",15,"abayes",50,"ASTER-wh",6,0.030303030303030304,136627242.3,0.970092893939394,1.0,0.8777783282828282,0.973105
200,"low","deep",16,"sh",50,"CA-ML",5,0.025252525252525252,"NA","NA","NA","NA","NA"
200,"low","deep",16,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",16,"abayes",50,"ASTRID-ws",16,0.08080808080808081,"NA","NA","NA","NA","NA"
200,"low","deep",16,"abayes",50,"TQMC-n2",10,0.050505050505050504,"NA","NA","NA","NA","NA"
200,"low","deep",16,"abayes",50,"TQMC-wh_n2",4,0.020202020202020204,285588679.3,0.9514905909090908,1.0,0.7915368333333332,0.8619885
200,"low","deep",16,"abayes",50,"ASTER-wh",4,0.020202020202020204,285795069.5,0.9575477272727273,1.0,0.7926311212121213,0.862117
200,"low","deep",17,"sh",50,"CA-ML",2,0.010101010101010102,"NA","NA","NA","NA","NA"
200,"low","deep",17,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",17,"abayes",50,"ASTRID-ws",10,0.050505050505050504,"NA","NA","NA","NA","NA"
200,"low","deep",17,"abayes",50,"TQMC-n2",11,0.05555555555555555,"NA","NA","NA","NA","NA"
200,"low","deep",17,"abayes",50,"TQMC-wh_n2",3,0.015151515151515152,133607675.5,0.9877638282828283,1.0,0.8977497979797979,0.9857465000000001
200,"low","deep",17,"abayes",50,"ASTER-wh",4,0.020202020202020204,133612354.4,0.9906249191919192,1.0,0.8975069848484848,0.984946
200,"low","deep",18,"sh",50,"CA-ML",7,0.03535353535353535,"NA","NA","NA","NA","NA"
200,"low","deep",18,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",18,"abayes",50,"ASTRID-ws",8,0.04040404040404041,"NA","NA","NA","NA","NA"
200,"low","deep",18,"abayes",50,"TQMC-n2",8,0.04040404040404041,"NA","NA","NA","NA","NA"
200,"low","deep",18,"abayes",50,"TQMC-wh_n2",8,0.04040404040404041,983432782.2,0.97861,1.0,0.8645296313131314,0.9424405
200,"low","deep",18,"abayes",50,"ASTER-wh",7,0.03535353535353535,983432948.0,0.9790134444444445,1.0,0.864512404040404,0.9424405
200,"low","deep",19,"sh",50,"CA-ML",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",19,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",19,"abayes",50,"ASTRID-ws",12,0.06060606060606061,"NA","NA","NA","NA","NA"
