"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","NODE","SEFN","SEFNR","SECS"
200,"low","shallow",17,"sh",1000,"TQMC-wh_n2","cbcb11",23,0.11616161616161616,152.421
200,"low","shallow",17,"sh",1000,"ASTER-wh (1 thread)","cbcb11",23,0.11616161616161616,767.225
200,"low","shallow",17,"sh",1000,"ASTER-wh (16 threads)","cbcb11",23,0.11616161616161616,31.928
200,"low","shallow",18,"sh",1000,"ASTRID-ws","cbcb21",23,0.11616161616161616,0.269
200,"low","shallow",18,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.11616161616161616,157.633
200,"low","shallow",18,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.11616161616161616,512.774
200,"low","shallow",18,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.11616161616161616,30.267
200,"low","shallow",19,"sh",1000,"ASTRID-ws","cbcb06",23,0.11616161616161616,0.268
200,"low","shallow",19,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.11616161616161616,154.71699999999998
200,"low","shallow",19,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.11616161616161616,607.896
200,"low","shallow",19,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.11616161616161616,47.878
200,"low","shallow",20,"sh",1000,"ASTRID-ws","cbcb08",23,0.11616161616161616,0.263
200,"low","shallow",20,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.11616161616161616,159.369
200,"low","shallow",20,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.11616161616161616,580.096
200,"low","shallow",20,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.11616161616161616,45.898
200,"low","shallow",21,"sh",1000,"ASTRID-ws","cbcb10",23,0.11616161616161616,0.264
200,"low","shallow",21,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.11616161616161616,157.71699999999998
200,"low","shallow",21,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.11616161616161616,1185.854
200,"low","shallow",21,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.11616161616161616,59.348
200,"low","shallow",22,"sh",1000,"ASTRID-ws","cbcb12",23,0.11616161616161616,0.262
200,"low","shallow",22,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.11616161616161616,157.655
200,"low","shallow",22,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.11616161616161616,733.259
200,"low","shallow",22,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.11616161616161616,45.328
200,"low","shallow",23,"sh",1000,"ASTRID-ws","cbcb14",23,0.11616161616161616,0.269
200,"low","shallow",23,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.11616161616161616,155.858
200,"low","shallow",23,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.11616161616161616,437.66
200,"low","shallow",23,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.11616161616161616,32.241
200,"low","shallow",24,"sh",1000,"ASTRID-ws","cbcb19",23,0.11616161616161616,0.268
200,"low","shallow",24,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.11616161616161616,155.89600000000002
200,"low","shallow",24,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.11616161616161616,490.826
200,"low","shallow",24,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.11616161616161616,47.969
200,"low","shallow",25,"sh",1000,"ASTRID-ws","cbcb04",23,0.11616161616161616,0.268
200,"low","shallow",25,"sh",1000,"TQMC-wh_n2","cbcb04",23,0.11616161616161616,152.996
200,"low","shallow",25,"sh",1000,"ASTER-wh (1 thread)","cbcb04",23,0.11616161616161616,702.648
200,"low","shallow",25,"sh",1000,"ASTER-wh (16 threads)","cbcb04",23,0.11616161616161616,41.016
200,"low","shallow",26,"sh",1000,"ASTRID-ws","cbcb15",23,0.11616161616161616,0.269
200,"low","shallow",26,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.11616161616161616,154.197
200,"low","shallow",26,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.11616161616161616,504.387
200,"low","shallow",26,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.11616161616161616,38.579
200,"low","shallow",27,"sh",1000,"ASTRID-ws","cbcb05",23,0.11616161616161616,0.287
200,"low","shallow",27,"sh",1000,"TQMC-wh_n2","cbcb05",23,0.11616161616161616,166.554
200,"low","shallow",27,"sh",1000,"ASTER-wh (1 thread)","cbcb05",23,0.11616161616161616,548.974
200,"low","shallow",27,"sh",1000,"ASTER-wh (16 threads)","cbcb05",23,0.11616161616161616,40.304
200,"low","shallow",28,"sh",1000,"ASTRID-ws","cbcb07",23,0.11616161616161616,0.269
200,"low","shallow",28,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.11616161616161616,154.823
200,"low","shallow",28,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.11616161616161616,567.9110000000001
200,"low","shallow",28,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.11616161616161616,56.338
200,"low","shallow",29,"sh",1000,"ASTRID-ws","cbcb16",23,0.11616161616161616,0.265
200,"low","shallow",29,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.11616161616161616,155.269
200,"low","shallow",29,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.11616161616161616,550.332
200,"low","shallow",29,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.11616161616161616,31.218
200,"low","shallow",30,"sh",1000,"ASTRID-ws","cbcb09",23,0.11616161616161616,0.266
200,"low","shallow",30,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.11616161616161616,154.597
200,"low","shallow",30,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.11616161616161616,613.998
200,"low","shallow",30,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.11616161616161616,53.747
200,"low","shallow",31,"sh",1000,"ASTRID-ws","cbcb17",23,0.11616161616161616,0.264
200,"low","shallow",31,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.11616161616161616,157.59300000000002
200,"low","shallow",31,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.11616161616161616,759.8
200,"low","shallow",31,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.11616161616161616,43.935
200,"low","shallow",32,"sh",1000,"ASTRID-ws","cbcb13",23,0.11616161616161616,0.265
200,"low","shallow",32,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.11616161616161616,155.638
200,"low","shallow",32,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.11616161616161616,670.42
200,"low","shallow",32,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.11616161616161616,29.105
200,"low","shallow",33,"sh",1000,"ASTRID-ws","cbcb21",23,0.11616161616161616,0.263
200,"low","shallow",33,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.11616161616161616,156.339
200,"low","shallow",33,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.11616161616161616,483.644
200,"low","shallow",33,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.11616161616161616,36.717
200,"low","shallow",34,"sh",1000,"ASTRID-ws","cbcb03",23,0.11616161616161616,0.263
200,"low","shallow",34,"sh",1000,"TQMC-wh_n2","cbcb03",23,0.11616161616161616,158.027
200,"low","shallow",34,"sh",1000,"ASTER-wh (1 thread)","cbcb03",23,0.11616161616161616,493.578
200,"low","shallow",34,"sh",1000,"ASTER-wh (16 threads)","cbcb03",23,0.11616161616161616,27.954
200,"low","shallow",35,"sh",1000,"ASTRID-ws","cbcb20",23,0.11616161616161616,0.263
200,"low","shallow",35,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.11616161616161616,154.019
200,"low","shallow",35,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.11616161616161616,678.553
200,"low","shallow",35,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.11616161616161616,68.93299999999999
200,"low","shallow",36,"sh",1000,"ASTRID-ws","cbcb06",23,0.11616161616161616,0.275
200,"low","shallow",36,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.11616161616161616,156.654
200,"low","shallow",36,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.11616161616161616,555.838
200,"low","shallow",36,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.11616161616161616,34.423
200,"low","shallow",37,"sh",1000,"ASTRID-ws","cbcb08",23,0.11616161616161616,0.266
200,"low","shallow",37,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.11616161616161616,153.79399999999998
200,"low","shallow",37,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.11616161616161616,584.073
200,"low","shallow",37,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.11616161616161616,75.787
200,"low","shallow",38,"sh",1000,"ASTRID-ws","cbcb11",23,0.11616161616161616,0.26
200,"low","shallow",38,"sh",1000,"TQMC-wh_n2","cbcb11",23,0.11616161616161616,162.913
200,"low","shallow",38,"sh",1000,"ASTER-wh (1 thread)","cbcb11",23,0.11616161616161616,681.223
200,"low","shallow",38,"sh",1000,"ASTER-wh (16 threads)","cbcb11",23,0.11616161616161616,39.567
200,"low","shallow",39,"sh",1000,"ASTRID-ws","cbcb18",23,0.11616161616161616,0.265
200,"low","shallow",39,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.11616161616161616,156.129
200,"low","shallow",39,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.11616161616161616,751.043
200,"low","shallow",39,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.11616161616161616,44.502
200,"low","shallow",40,"sh",1000,"ASTRID-ws","cbcb14",23,0.11616161616161616,0.26
200,"low","shallow",40,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.11616161616161616,155.626
200,"low","shallow",40,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.11616161616161616,440.754
200,"low","shallow",40,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.11616161616161616,23.985
200,"low","shallow",41,"sh",1000,"ASTRID-ws","cbcb19",23,0.11616161616161616,0.262
200,"low","shallow",41,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.11616161616161616,151.374
200,"low","shallow",41,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.11616161616161616,501.682
200,"low","shallow",41,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.11616161616161616,47.31
200,"low","shallow",42,"sh",1000,"ASTRID-ws","cbcb12",23,0.11616161616161616,0.263
200,"low","shallow",42,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.11616161616161616,163.34
200,"low","shallow",42,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.11616161616161616,492.65
200,"low","shallow",42,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.11616161616161616,28.605
200,"low","shallow",43,"sh",1000,"ASTRID-ws","cbcb15",23,0.11616161616161616,0.267
200,"low","shallow",43,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.11616161616161616,157.975
200,"low","shallow",43,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.11616161616161616,456.173
200,"low","shallow",43,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.11616161616161616,24.262
200,"low","shallow",44,"sh",1000,"ASTRID-ws","cbcb04",23,0.11616161616161616,0.267
200,"low","shallow",44,"sh",1000,"TQMC-wh_n2","cbcb04",23,0.11616161616161616,152.599
200,"low","shallow",44,"sh",1000,"ASTER-wh (1 thread)","cbcb04",23,0.11616161616161616,698.125
200,"low","shallow",44,"sh",1000,"ASTER-wh (16 threads)","cbcb04",23,0.11616161616161616,31.45
200,"low","shallow",45,"sh",1000,"ASTRID-ws","cbcb05",23,0.11616161616161616,0.274
200,"low","shallow",45,"sh",1000,"TQMC-wh_n2","cbcb05",23,0.11616161616161616,155.948
200,"low","shallow",45,"sh",1000,"ASTER-wh (1 thread)","cbcb05",23,0.11616161616161616,885.4159999999999
200,"low","shallow",45,"sh",1000,"ASTER-wh (16 threads)","cbcb05",23,0.11616161616161616,61.317
200,"low","shallow",46,"sh",1000,"ASTRID-ws","cbcb10",23,0.11616161616161616,0.264
200,"low","shallow",46,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.11616161616161616,161.861
200,"low","shallow",46,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.11616161616161616,477.971
200,"low","shallow",46,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.11616161616161616,26.983
200,"low","shallow",47,"sh",1000,"ASTRID-ws","cbcb07",23,0.11616161616161616,0.273
200,"low","shallow",47,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.11616161616161616,157.626
200,"low","shallow",47,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.11616161616161616,531.076
200,"low","shallow",47,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.11616161616161616,31.781
200,"low","shallow",48,"sh",1000,"ASTRID-ws","cbcb16",23,0.11616161616161616,0.265
200,"low","shallow",48,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.11616161616161616,159.301
200,"low","shallow",48,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.11616161616161616,476.89
200,"low","shallow",48,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.11616161616161616,26.603
200,"low","shallow",49,"sh",1000,"ASTRID-ws","cbcb21",23,0.11616161616161616,0.268
200,"low","shallow",49,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.11616161616161616,155.30700000000002
200,"low","shallow",49,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.11616161616161616,456.112
200,"low","shallow",49,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.11616161616161616,43.187
200,"low","shallow",50,"sh",1000,"ASTRID-ws","cbcb09",23,0.11616161616161616,0.272
200,"low","shallow",50,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.11616161616161616,158.716
200,"low","shallow",50,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.11616161616161616,1093.158
200,"low","shallow",50,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.11616161616161616,31.102
200,"medium","deep",1,"sh",1000,"ASTRID-ws","cbcb03",23,0.11616161616161616,0.272
200,"medium","deep",1,"sh",1000,"TQMC-wh_n2","cbcb03",23,0.11616161616161616,169.35
200,"medium","deep",1,"sh",1000,"ASTER-wh (1 thread)","cbcb03",23,0.11616161616161616,481.494
200,"medium","deep",1,"sh",1000,"ASTER-wh (16 threads)","cbcb03",23,0.11616161616161616,27.589
200,"medium","deep",2,"sh",1000,"ASTRID-ws","cbcb13",23,0.11616161616161616,0.275
200,"medium","deep",2,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.11616161616161616,185.115
200,"medium","deep",2,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.11616161616161616,662.459
200,"medium","deep",2,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.11616161616161616,54.953
200,"medium","deep",3,"sh",1000,"ASTRID-ws","cbcb06",23,0.11616161616161616,0.272
200,"medium","deep",3,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.11616161616161616,165.397
200,"medium","deep",3,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.11616161616161616,476.47
200,"medium","deep",3,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.11616161616161616,34.011
200,"medium","deep",4,"sh",1000,"ASTRID-ws","cbcb17",23,0.11616161616161616,0.273
200,"medium","deep",4,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.11616161616161616,193.62
200,"medium","deep",4,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.11616161616161616,514.784
200,"medium","deep",4,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.11616161616161616,28.931
200,"medium","deep",5,"sh",1000,"ASTRID-ws","cbcb08",23,0.11616161616161616,0.271
200,"medium","deep",5,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.11616161616161616,171.31
200,"medium","deep",5,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.11616161616161616,485.101
200,"medium","deep",5,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.11616161616161616,27.106
200,"medium","deep",6,"sh",1000,"ASTRID-ws","cbcb20",23,0.11616161616161616,0.295
200,"medium","deep",6,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.11616161616161616,180.468
200,"medium","deep",6,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.11616161616161616,942.274
200,"medium","deep",6,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.11616161616161616,41.601
200,"medium","deep",7,"sh",1000,"ASTRID-ws","cbcb14",23,0.11616161616161616,0.267
200,"medium","deep",7,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.11616161616161616,191.223
200,"medium","deep",7,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.11616161616161616,794.135
200,"medium","deep",7,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.11616161616161616,43.994
200,"medium","deep",8,"sh",1000,"ASTRID-ws","cbcb11",23,0.11616161616161616,0.273
200,"medium","deep",8,"sh",1000,"TQMC-wh_n2","cbcb11",23,0.11616161616161616,203.26
200,"medium","deep",8,"sh",1000,"ASTER-wh (1 thread)","cbcb11",23,0.11616161616161616,1825.447
200,"medium","deep",8,"sh",1000,"ASTER-wh (16 threads)","cbcb11",23,0.11616161616161616,84.444
200,"medium","deep",9,"sh",1000,"ASTRID-ws","cbcb19",23,0.11616161616161616,0.267
200,"medium","deep",9,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.11616161616161616,180.349
200,"medium","deep",9,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.11616161616161616,965.342
200,"medium","deep",9,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.11616161616161616,36.511
200,"medium","deep",10,"sh",1000,"ASTRID-ws","cbcb12",23,0.11616161616161616,0.279
200,"medium","deep",10,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.11616161616161616,196.049
200,"medium","deep",10,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.11616161616161616,794.452
200,"medium","deep",10,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.11616161616161616,86.337
200,"medium","deep",11,"sh",1000,"ASTRID-ws","cbcb18",23,0.11616161616161616,0.268
200,"medium","deep",11,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.11616161616161616,177.767
200,"medium","deep",11,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.11616161616161616,503.457
200,"medium","deep",11,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.11616161616161616,27.69
200,"medium","deep",12,"sh",1000,"ASTRID-ws","cbcb15",23,0.11616161616161616,0.276
200,"medium","deep",12,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.11616161616161616,182.272
200,"medium","deep",12,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.11616161616161616,494.243
200,"medium","deep",12,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.11616161616161616,45.895
200,"medium","deep",13,"sh",1000,"ASTRID-ws","cbcb10",23,0.11616161616161616,0.277
200,"medium","deep",13,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.11616161616161616,169.248
200,"medium","deep",13,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.11616161616161616,650.502
200,"medium","deep",13,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.11616161616161616,35.744
200,"medium","deep",14,"sh",1000,"ASTRID-ws","cbcb04",23,0.11616161616161616,0.283
200,"medium","deep",14,"sh",1000,"TQMC-wh_n2","cbcb04",23,0.11616161616161616,168.201
200,"medium","deep",14,"sh",1000,"ASTER-wh (1 thread)","cbcb04",23,0.11616161616161616,553.622
200,"medium","deep",14,"sh",1000,"ASTER-wh (16 threads)","cbcb04",23,0.11616161616161616,44.935
200,"medium","deep",15,"sh",1000,"ASTRID-ws","cbcb07",23,0.11616161616161616,0.294
200,"medium","deep",15,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.11616161616161616,185.183
200,"medium","deep",15,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.11616161616161616,528.163
200,"medium","deep",15,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.11616161616161616,40.343
200,"medium","deep",16,"sh",1000,"ASTRID-ws","cbcb16",23,0.11616161616161616,0.273
200,"medium","deep",16,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.11616161616161616,171.322
200,"medium","deep",16,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.11616161616161616,496.735
200,"medium","deep",16,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.11616161616161616,36.19
200,"medium","deep",17,"sh",1000,"ASTRID-ws","cbcb21",23,0.11616161616161616,0.275
200,"medium","deep",17,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.11616161616161616,191.689
200,"medium","deep",17,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.11616161616161616,813.262
200,"medium","deep",17,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.11616161616161616,36.794
200,"medium","deep",18,"sh",1000,"ASTRID-ws","cbcb05",23,0.11616161616161616,0.268
200,"medium","deep",18,"sh",1000,"TQMC-wh_n2","cbcb05",23,0.11616161616161616,161.415
200,"medium","deep",18,"sh",1000,"ASTER-wh (1 thread)","cbcb05",23,0.11616161616161616,517.591
200,"medium","deep",18,"sh",1000,"ASTER-wh (16 threads)","cbcb05",23,0.11616161616161616,29.95
200,"medium","deep",19,"sh",1000,"ASTRID-ws","cbcb03",23,0.11616161616161616,0.278
200,"medium","deep",19,"sh",1000,"TQMC-wh_n2","cbcb03",23,0.11616161616161616,168.222
200,"medium","deep",19,"sh",1000,"ASTER-wh (1 thread)","cbcb03",23,0.11616161616161616,470.463
200,"medium","deep",19,"sh",1000,"ASTER-wh (16 threads)","cbcb03",23,0.11616161616161616,34.709
200,"medium","deep",20,"sh",1000,"ASTRID-ws","cbcb06",23,0.11616161616161616,0.271
200,"medium","deep",20,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.11616161616161616,175.577
200,"medium","deep",20,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.11616161616161616,861.457
200,"medium","deep",20,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.11616161616161616,47.392
200,"medium","deep",21,"sh",1000,"ASTRID-ws","cbcb08",23,0.11616161616161616,0.274
200,"medium","deep",21,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.11616161616161616,165.329
200,"medium","deep",21,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.11616161616161616,792.592
200,"medium","deep",21,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.11616161616161616,25.629
200,"medium","deep",22,"sh",1000,"ASTRID-ws","cbcb17",23,0.11616161616161616,0.27
200,"medium","deep",22,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.11616161616161616,181.039
200,"medium","deep",22,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.11616161616161616,510.659
200,"medium","deep",22,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.11616161616161616,45.963
200,"medium","deep",23,"sh",1000,"ASTRID-ws","cbcb13",23,0.11616161616161616,0.283
200,"medium","deep",23,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.11616161616161616,181.912
200,"medium","deep",23,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.11616161616161616,703.976
200,"medium","deep",23,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.11616161616161616,39.14
200,"medium","deep",24,"sh",1000,"ASTRID-ws","cbcb09",23,0.11616161616161616,0.277
200,"medium","deep",24,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.11616161616161616,189.205
200,"medium","deep",24,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.11616161616161616,716.922
200,"medium","deep",24,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.11616161616161616,39.606
200,"medium","deep",25,"sh",1000,"ASTRID-ws","cbcb18",23,0.11616161616161616,0.28
200,"medium","deep",25,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.11616161616161616,174.43099999999998
200,"medium","deep",25,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.11616161616161616,482.448
200,"medium","deep",25,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.11616161616161616,27.432
200,"medium","deep",26,"sh",1000,"ASTRID-ws","cbcb15",23,0.11616161616161616,0.271
200,"medium","deep",26,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.11616161616161616,186.098
200,"medium","deep",26,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.11616161616161616,516.44
200,"medium","deep",26,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.11616161616161616,30.857
200,"medium","deep",27,"sh",1000,"ASTRID-ws","cbcb14",23,0.11616161616161616,0.281
200,"medium","deep",27,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.11616161616161616,189.65
200,"medium","deep",27,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.11616161616161616,680.554
200,"medium","deep",27,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.11616161616161616,35.788
200,"medium","deep",28,"sh",1000,"ASTRID-ws","cbcb20",23,0.11616161616161616,0.271
200,"medium","deep",28,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.11616161616161616,175.937
200,"medium","deep",28,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.11616161616161616,564.809
200,"medium","deep",28,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.11616161616161616,42.036
200,"medium","deep",29,"sh",1000,"ASTRID-ws","cbcb12",23,0.11616161616161616,0.277
200,"medium","deep",29,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.11616161616161616,186.043
200,"medium","deep",29,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.11616161616161616,477.83299999999997
200,"medium","deep",29,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.11616161616161616,25.934
200,"medium","deep",30,"sh",1000,"ASTRID-ws","cbcb04",23,0.11616161616161616,0.289
200,"medium","deep",30,"sh",1000,"TQMC-wh_n2","cbcb04",23,0.11616161616161616,174.894
200,"medium","deep",30,"sh",1000,"ASTER-wh (1 thread)","cbcb04",23,0.11616161616161616,531.736
200,"medium","deep",30,"sh",1000,"ASTER-wh (16 threads)","cbcb04",23,0.11616161616161616,30.014
200,"medium","deep",31,"sh",1000,"ASTRID-ws","cbcb19",23,0.11616161616161616,0.275
200,"medium","deep",31,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.11616161616161616,177.207
200,"medium","deep",31,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.11616161616161616,627.678
200,"medium","deep",31,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.11616161616161616,25.658
200,"medium","deep",32,"sh",1000,"ASTRID-ws","cbcb16",23,0.11616161616161616,0.267
200,"medium","deep",32,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.11616161616161616,178.149
200,"medium","deep",32,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.11616161616161616,476.95
200,"medium","deep",32,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.11616161616161616,26.968
200,"medium","deep",33,"sh",1000,"ASTRID-ws","cbcb10",23,0.11616161616161616,0.293
200,"medium","deep",33,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.11616161616161616,194.022
200,"medium","deep",33,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.11616161616161616,726.105
200,"medium","deep",33,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.11616161616161616,50.696
